"d17_1" "d17_2" "d17_3" "d17_4" "d17_5" "dip89" "dip90" "dip91" "eta92" "isgru" "anno" "aco" "aim" "sales" "util" "utiln" "of" "imim" "imte" "ind92" "nonotten" "avrebacc" "dip92" "dip93" "dip94" "eta95" "ind95" "dip95" "dip96" "dip97" "eta98" "desi" "chie" "paga" "eta98n" "ind98" "dip98" "dip99" "dip00" "eta01" "eta01n" "ind01" "identif" "lsize" "razd" "raz92d" "duacq" "dusco" "dupav1" "dupav2" "dupav3" "dupav4" "roa" "ofut" "quoimm" "lsales" "pofut" "duofut" "pquoimm" "dimm"
0 0 0 2 0 156 158 166 54 1 1990-01-01 28536 10484 53882 3496 2662 834 167 8154 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "10697" 10.8945517493603 "0" "0" 1 0 0 1 0 0 0.0895950794464377 0.238558352402746 0.208969759097898 10.8945517493603 0.886655074983699 "0" 0.116473494204826 "0"
0 0 0 2 0 156 158 166 54 1 1991-01-01 27850 14110 60620 2928 2139 789 266 11588 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "10697" 11.0123801506118 "0" "0" 1 0 0 1 0 0 0.0697807435653003 0.269467213114754 0.276167778836988 11.0123801506118 0.958094098883573 "0" 0.129344816950258 "0"
0 0 0 0 0 210 210 210 25 0 1989-01-01 29312 2703 28163 0.76 0.903 143 280 2312 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "10699" 10.2457643386885 "0" "0" 0 0 0 1 0 0 2.37388724035608e-05 0.993724939716337 0.0722161486803061 10.2457643386885 0.808654235860552 "1" 0.11015317264026 "1"
0 0 0 0 0 210 210 210 25 0 1990-01-01 41200 2756 30466 -3066 -3518 452 353 2292 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "10699" 10.3243665866966 "0" "0" 0 0 0 1 0 0 -0.0697515697515698 -0.147423352902805 0.0521430521430521 10.3243665866966 0.886655074983699 "0" 0.116473494204826 "1"
0 0 0 0 0 210 210 210 25 0 1991-01-01 38797 3002 29233 -7784 -8197 413 -31 2702 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "10699" 10.2830534871186 "0" "0" 0 0 0 1 0 0 -0.186224550826575 -0.0530575539568345 0.064642694801311 10.2830534871186 0.958094098883573 "0" 0.129344816950258 "1"
0 0 0 0 0 93 91 87 NA 1 1991-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "10701" NA "0" "0" 0 0 0 1 0 0 NA NA NA NA 0.958094098883573 NA 0.129344816950258 NA
0 0 0 0 0 200 197 186 38 1 1991-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "10702" NA "0" "0" 0 0 0 1 0 0 NA NA NA NA 0.958094098883573 NA 0.129344816950258 NA
0 0 0 0 0 155 155 155 66 0 1991-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "10704" NA "0" "0" 0 0 0 1 0 0 NA NA NA NA 0.958094098883573 NA 0.129344816950258 NA
0 0 0 0 0 111 107 105 21 0 1989-01-01 5713 353 11822 2682 2519 163 148 86 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "10705" 9.37771748138431 "0" "0" 0 0 0 1 0 0 0.44213649851632 0.0607755406413125 0.0141773821299044 9.37771748138431 0.808654235860552 "0" 0.11015317264026 "1"
0 0 0 0 0 111 107 105 21 0 1990-01-01 6445 473 12871 1246 1045 201 116 213 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "10705" 9.46273199764938 "0" "0" 0 0 0 1 0 0 0.180109858340561 0.16131621187801 0.0307892454466609 9.46273199764938 0.886655074983699 "0" 0.116473494204826 "1"
0 0 0 0 0 111 107 105 21 0 1991-01-01 6038 696 11738 0.46 -236 90 119 291 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "10705" 9.37058672111828 "0" "0" 0 0 0 1 0 0 6.83100683100683e-05 -0.616438356164384 0.0432135432135432 9.37058672111828 0.958094098883573 "0" 0.129344816950258 "1"
0 0 0 9 0 165 159 160 19 1 1991-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "10706" NA "0" "0" 1 0 0 1 0 0 NA NA NA NA 0.958094098883573 NA 0.129344816950258 NA
0 0 0 0 0 246 261 256 66 1 1989-01-01 28978 5730 53798 2318 1197 1121 624 4435 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "10707" 10.8929915707377 "0" "0" 0 0 0 1 0 0 0.0667857554454304 0.483606557377049 0.127780338826783 10.8929915707377 0.808654235860552 "0" 0.11015317264026 "0"
0 0 0 0 0 246 261 256 66 1 1990-01-01 32777 5214 62994 3419 2022 1397 340 4204 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "10707" 11.050794762743 "0" "0" 0 0 0 1 0 0 0.0899949988155089 0.40859900555718 0.110657787370693 11.050794762743 0.886655074983699 "0" 0.116473494204826 "1"
0 0 0 0 0 246 261 256 66 1 1991-01-01 32360 8409 66188 2186 484 1702 353 7489 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "10707" 11.1002544566117 "0" "0" 0 0 0 1 0 0 0.0536191714292722 0.778591033851784 0.183693492604675 11.1002544566117 0.958094098883573 "0" 0.129344816950258 "0"
0 0 0 0 0 128 105 93 18 1 1991-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "10716" NA "0" "0" 0 0 0 0 1 0 NA NA NA NA 0.958094098883573 NA 0.129344816950258 NA
1 0 0 0 0 68 82 109 5 1 1989-01-01 10359 3538 5824 1218 1018 200 12 3489 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "10717" 8.66974258987652 "0" "0" 0 0 0 0 1 0 0.0876448154277902 0.164203612479475 0.25106138015399 8.66974258987652 0.808654235860552 "0" 0.11015317264026 "0"
1 0 0 0 0 68 82 109 5 1 1990-01-01 9186 3307 12411 1586 1178 408 7 3286 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "10717" 9.42633845512952 "0" "0" 0 0 0 0 1 0 0.126951092611863 0.257250945775536 0.26302729528536 9.42633845512952 0.886655074983699 "0" 0.116473494204826 "0"
1 0 0 0 0 68 82 109 5 1 1991-01-01 11826 3672 8743 344 60 284 2 3658 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "10717" 9.07600865918089 "0" "0" 0 0 0 0 1 0 0.0221964124403149 0.825581395348837 0.236030455542651 9.07600865918089 0.958094098883573 "0" 0.129344816950258 "0"
0 0 0 0 0 153 144 116 13 1 1991-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "10718" NA "0" "0" 0 0 0 0 1 0 NA NA NA NA 0.958094098883573 NA 0.129344816950258 NA
0 0 0 0 0 0 0 170 72 0 1989-01-01 300996 160418 388714 2326 0.0229 12555 29069 44821 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "10722" 12.8705991336859 "0" "0" 0 0 0 0 1 0 0.00504102606336175 0.999998176028815 0.0971383616448569 12.8705991336859 0.808654235860552 "1" 0.11015317264026 "1"
0 0 0 0 0 0 0 170 72 0 1990-01-01 393607 195844 496227 12849 -7456 20305 21473 54169 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "10722" 13.1147887623024 "0" "0" 0 0 0 0 1 0 0.0217982495576392 1.58027862090435 0.0918973756936539 13.1147887623024 0.886655074983699 "1" 0.116473494204826 "1"
0 0 0 0 0 0 0 170 72 0 1991-01-01 389048 217544 447722 9263 0.1074 20337 20449 57072 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "10722" 13.0119277830709 "0" "0" 0 0 0 0 1 0 0.0152705607723148 0.99999471901299 0.0940863051276641 13.0119277830709 0.958094098883573 "1" 0.129344816950258 "1"
0 0 0 0 0 106 106 106 47 1 1991-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "10725" NA "0" "0" 1 0 0 0 1 0 NA NA NA NA 0.958094098883573 NA 0.129344816950258 NA
0 0 0 0 0 612 584 504 31 0 1991-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "10733" NA "0" "0" 1 0 0 0 1 0 NA NA NA NA 0.958094098883573 NA 0.129344816950258 NA
0 0 0 0 0 104 103 108 30 0 1991-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "10738" NA "0" "0" 0 0 0 0 1 0 NA NA NA NA 0.958094098883573 NA 0.129344816950258 NA
0 0 0 0 0 136 113 118 14 1 1989-01-01 81293 6148 9134 3032 2075 957 232 2643 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "10742" 9.11975899374495 "0" "0" 1 0 0 0 1 0 0.0346748092999851 0.315633245382586 0.0302260953099804 9.11975899374495 0.808654235860552 "0" 0.11015317264026 "1"
0 0 0 0 0 136 113 118 14 1 1990-01-01 86700 6211 11623 2891 1714 1177 254 2135 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "10742" 9.36074117264371 "0" "0" 1 0 0 0 1 0 0.0311157989904317 0.407125562089242 0.022978979883975 9.36074117264371 0.886655074983699 "0" 0.116473494204826 "1"
0 0 0 0 0 136 113 118 14 1 1991-01-01 75387 3370 33166 2040 945 1095 176 2241 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "10742" 10.409280533774 "0" "0" 1 0 0 0 1 0 0.0259024594639207 0.536764705882353 0.0284546135581599 10.409280533774 0.958094098883573 "0" 0.129344816950258 "1"
0 0 0 9 0 51 92 117 36 0 1991-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "10748" NA "0" "0" 0 0 0 0 1 0 NA NA NA NA 0.958094098883573 NA 0.129344816950258 NA
1 1 1 3 0 105 124 102 29 0 1991-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "10751" NA "1" "1" 1 0 0 0 1 0 NA NA NA NA 0.958094098883573 NA 0.129344816950258 NA
0 0 0 0 0 103 88 89 24 0 1991-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "10753" NA "0" "0" 0 0 0 0 1 0 NA NA NA NA 0.958094098883573 NA 0.129344816950258 NA
0 0 9 0 0 129 224 211 17 0 1991-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "10754" NA "0" "0" 0 0 0 0 1 0 NA NA NA NA 0.958094098883573 NA 0.129344816950258 NA
0 0 9 0 9 211 182 201 16 0 1991-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "10757" NA "0" "0" 0 0 0 1 0 0 NA NA NA NA 0.958094098883573 NA 0.129344816950258 NA
0 0 0 0 0 90 90 90 16 0 1991-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "10758" NA "0" "0" 0 0 0 1 0 0 NA NA NA NA 0.958094098883573 NA 0.129344816950258 NA
0 0 1 2 0 285 296 390 14 0 1991-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "10762" NA "0" "0" 1 0 0 0 1 0 NA NA NA NA 0.958094098883573 NA 0.129344816950258 NA
0 0 3 0 0 177 175 169 19 0 1991-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "10768" NA "1" "1" 0 1 0 0 1 0 NA NA NA NA 0.958094098883573 NA 0.129344816950258 NA
0 0 0 0 3 1225 1166 1097 33 1 1989-01-01 173739 31153 258189 8698 6201 2497 0 30482 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "10770" 12.4614471538535 "0" "0" 0 0 0 1 0 0 0.0424516330554634 0.287077489077949 0.148771059875447 12.4614471538535 0.808654235860552 "0" 0.11015317264026 "0"
0 0 0 0 3 1225 1166 1097 33 1 1990-01-01 135902 28045 252101 1056 -2519 3575 501 27040 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "10770" 12.437585079848 "0" "0" 0 0 0 1 0 0 0.00644110596717232 3.38541666666667 0.164931349765473 12.437585079848 0.886655074983699 "1" 0.116473494204826 "0"
0 0 0 0 3 1225 1166 1097 33 1 1991-01-01 142539 26496 269272 7732 6560 1172 85 25977 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "10770" 12.5034773001301 "0" "0" 0 0 0 1 0 0 0.0457420060934126 0.151577858251423 0.153678232318751 12.5034773001301 0.958094098883573 "0" 0.129344816950258 "0"
0 0 0 9 0 215 186 164 24 0 1991-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "10772" NA "0" "0" 1 0 0 1 0 0 NA NA NA NA 0.958094098883573 NA 0.129344816950258 NA
0 0 0 0 0 103 103 103 4 1 1991-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "10773" NA "0" "0" 0 0 0 1 0 0 NA NA NA NA 0.958094098883573 NA 0.129344816950258 NA
0 0 0 0 0 107 111 110 26 0 1989-01-01 9210 1842 14569 2000 1615 385 0 1796 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "10776" 9.586651262654 "0" "0" 1 1 0 1 0 0 0.180962721679334 0.1925 0.162504524068042 9.586651262654 0.808654235860552 "0" 0.11015317264026 "0"
0 0 0 0 0 107 111 110 26 0 1990-01-01 8822 2530 14371 1313 883 430 18 2455 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "10776" 9.57296756607425 "0" "0" 1 1 0 1 0 0 0.115662438336857 0.327494287890327 0.216261451726568 9.57296756607425 0.886655074983699 "0" 0.116473494204826 "0"
0 0 0 0 0 107 111 110 26 0 1991-01-01 8290 3583 14287 782 262 520 55 3469 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "10776" 9.56710531186516 "0" "0" 1 1 0 1 0 0 0.0658637244167439 0.664961636828645 0.292175524298829 9.56710531186516 0.958094098883573 "0" 0.129344816950258 "0"
0 0 0 0 0 113 116 121 24 1 1989-01-01 24471 3106 27679 6405 6140 265 53 3038 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "10777" 10.2284292819114 "0" "0" 0 0 0 1 0 0 0.232258766363274 0.0413739266198283 0.110164267324219 10.2284292819114 0.808654235860552 "0" 0.11015317264026 "0"
0 0 0 0 0 113 116 121 24 1 1990-01-01 25632 6029 27278 5475 5005 470 74 5941 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "10777" 10.2138357954868 "0" "0" 0 0 0 1 0 0 0.172925681437731 0.0858447488584475 0.187644104734531 10.2138357954868 0.886655074983699 "0" 0.116473494204826 "0"
0 0 0 0 0 113 116 121 24 1 1991-01-01 26659 9786 30911 5951 5456 495 133 9377 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "10777" 10.3388673865925 "0" "0" 0 0 0 1 0 0 0.163287145013033 0.0831792975970425 0.257291809576074 10.3388673865925 0.958094098883573 "0" 0.129344816950258 "0"
0 0 0 0 0 122 125 113 30 1 1989-01-01 19379 7658 30007 1367 823 544 913 -321 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "10782" 10.3091859667596 "0" "0" 1 0 0 1 0 0 0.0505603432333469 0.397951719092904 -0.0118726190035877 10.3091859667596 0.808654235860552 "0" 0.11015317264026 "1"
0 0 0 0 0 122 125 113 30 1 1990-01-01 18203 7777 30705 682 134 548 763 -528 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "10782" 10.3321807867635 "0" "0" 1 0 0 1 0 0 0.0262509622786759 0.803519061583578 -0.0203233256351039 10.3321807867635 0.886655074983699 "0" 0.116473494204826 "1"
0 0 0 0 0 122 125 113 30 1 1991-01-01 18314 9640 31496 1074 627 447 774 -756 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "10782" 10.3576158326236 "0" "0" 1 0 0 1 0 0 0.038420261858768 0.416201117318436 -0.0270444301352222 10.3576158326236 0.958094098883573 "0" 0.129344816950258 "1"
0 0 0 0 0 193 207 192 60 0 1989-01-01 30271 9472 39112 2094 457 1637 59 6995 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "10787" 10.5741846042585 "0" "0" 0 0 0 1 0 0 0.0526885237651914 0.781757402101242 0.176005837505976 10.5741846042585 0.808654235860552 "0" 0.11015317264026 "0"
0 0 0 0 0 193 207 192 60 0 1990-01-01 34586 10092 38198 1563 -766 2329 184 8073 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "10787" 10.5505384372031 "0" "0" 0 0 0 1 0 0 0.0349836608621693 1.49008317338452 0.180692958503066 10.5505384372031 0.886655074983699 "1" 0.116473494204826 "0"
0 0 0 0 0 193 207 192 60 0 1991-01-01 33173 16077 36646 0.332 -4250 2918 314 13963 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "10787" 10.5090595608401 "0" "0" 0 0 0 1 0 0 6.74111675126903e-06 -2.19069069069069 0.28351269035533 10.5090595608401 0.958094098883573 "0" 0.129344816950258 "0"
0 0 0 0 0 139 145 138 27 0 1991-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "10790" NA "0" "0" 0 0 0 0 1 0 NA NA NA NA 0.958094098883573 NA 0.129344816950258 NA
0 0 0 9 0 150 147 128 12 1 1989-01-01 13708 4092 21249 641 250 391 107 3827 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "10793" 9.96406511442173 "0" "0" 0 0 0 1 0 0 0.0360112359550562 0.609984399375975 0.215 9.96406511442173 0.808654235860552 "0" 0.11015317264026 "0"
0 0 0 9 0 150 147 128 12 1 1990-01-01 13997 4275 20485 468 0.15 583 121 4039 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "10793" 9.92744818998097 "0" "0" 0 0 0 1 0 0 0.0256129597197898 0.999742776301123 0.221048598949212 9.92744818998097 0.886655074983699 "1" 0.116473494204826 "0"
0 0 0 9 0 150 147 128 12 1 1991-01-01 15432 4536 23614 863 205 658 94 4136 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "10793" 10.0695950354671 "0" "0" 0 0 0 1 0 0 0.0432191506410256 0.762456546929316 0.20713141025641 10.0695950354671 0.958094098883573 "0" 0.129344816950258 "0"
0 0 0 0 0 0 0 144 4 0 1991-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "10797" NA "0" "0" 1 0 0 1 0 0 NA NA NA NA 0.958094098883573 NA 0.129344816950258 NA
0 0 0 0 0 251 238 225 70 0 1991-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "10798" NA "0" "0" 0 0 0 0 1 0 NA NA NA NA 0.958094098883573 NA 0.129344816950258 NA
0 0 0 0 0 143 146 149 19 1 1991-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "10799" NA "0" "0" 0 0 0 0 1 0 NA NA NA NA 0.958094098883573 NA 0.129344816950258 NA
0 0 0 0 0 131 130 131 7 1 1989-01-01 17240 6717 44573 1116 65 1051 0 5163 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "10801" 10.7048835735251 "0" "0" 0 1 0 0 1 0 0.0465834620361481 0.941756272401434 0.215511124097341 10.7048835735251 0.808654235860552 "1" 0.11015317264026 "0"
0 0 0 0 0 131 130 131 7 1 1990-01-01 18154 7374 41836 1260 494 766 0 6219 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "10801" 10.6415124918742 "0" "0" 0 1 0 0 1 0 0.0493575681604513 0.607936507936508 0.243614854277656 10.6415124918742 0.886655074983699 "0" 0.116473494204826 "0"
0 0 0 0 0 131 130 131 7 1 1991-01-01 17149 11486 39965 1791 767 1024 0 8255 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "10801" 10.5957593500601 "0" "0" 0 1 0 0 1 0 0.0625458355159769 0.571747627024009 0.288283569058844 10.5957593500601 0.958094098883573 "0" 0.129344816950258 "0"
0 0 0 9 0 124 119 142 NA 0 1989-01-01 7970 3119 10327 569 0 579 71 2405 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "10802" 9.2425171036714 "0" "0" 0 0 0 1 0 0 0.0513121111010912 1 0.216881594372802 9.2425171036714 0.808654235860552 "1" 0.11015317264026 "0"
0 0 0 9 0 124 119 142 NA 0 1990-01-01 8206 3353 11398 811 18 793 89 2681 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "10802" 9.34119318039495 "0" "0" 0 0 0 1 0 0 0.0701617787005796 0.977805178791615 0.231940479280215 9.34119318039495 0.886655074983699 "1" 0.116473494204826 "0"
0 0 0 9 0 124 119 142 NA 0 1991-01-01 9881 4713 12437 914 -645 1559 96 3805 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "10802" 9.42843117965374 "0" "0" 0 0 0 1 0 0 0.062628477456489 1.70568927789934 0.260723585034946 9.42843117965374 0.958094098883573 "1" 0.129344816950258 "0"
0 0 0 0 0 168 165 170 22 1 1991-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "10804" NA "0" "0" 1 0 1 0 0 0 NA NA NA NA 0.958094098883573 NA 0.129344816950258 NA
0 0 0 0 0 118 125 143 13 0 1991-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "10808" NA "0" "0" 1 1 0 0 1 0 NA NA NA NA 0.958094098883573 NA 0.129344816950258 NA
0 0 0 0 0 0 160 150 23 1 1989-01-01 22178 14962 44965 5972 4307 1665 442 3813 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "10810" 10.7136396883486 "0" "0" 1 0 0 1 0 0 0.160796984383414 0.278801071667783 0.102665589660743 10.7136396883486 0.808654235860552 "0" 0.11015317264026 "1"
0 0 0 0 0 0 160 150 23 1 1990-01-01 33616 18412 59929 6246 4642 1604 668 3292 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "10810" 11.0009158071792 "0" "0" 1 0 0 1 0 0 0.120050741908203 0.256804354787064 0.0632736218959022 11.0009158071792 0.886655074983699 "0" 0.116473494204826 "1"
0 0 0 0 0 0 160 150 23 1 1991-01-01 45005 33896 75607 -417 -3807 3390 917 4314 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "10810" 11.2333041504738 "0" "0" 1 0 0 1 0 0 -0.00528510411781853 -8.1294964028777 0.0546761131037629 11.2333041504738 0.958094098883573 "0" 0.129344816950258 "1"
0 0 0 0 0 113 112 115 34 1 1991-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "10816" NA "0" "0" 0 0 0 1 0 0 NA NA NA NA 0.958094098883573 NA 0.129344816950258 NA
0 0 0 0 0 85 86 83 32 0 1989-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "10817" NA "0" "0" 0 0 0 1 0 0 NA NA NA NA 0.808654235860552 NA 0.11015317264026 NA
0 0 0 0 0 85 86 83 32 0 1990-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "10817" NA "0" "0" 0 0 0 1 0 0 NA NA NA NA 0.886655074983699 NA 0.116473494204826 NA
0 0 0 0 0 85 86 83 32 0 1991-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "10817" NA "0" "0" 0 0 0 1 0 0 NA NA NA NA 0.958094098883573 NA 0.129344816950258 NA
0 0 0 0 0 120 120 52 18 0 1991-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "10825" NA "0" "0" 0 0 0 1 0 0 NA NA NA NA 0.958094098883573 NA 0.129344816950258 NA
0 0 0 0 9 0 116 126 30 0 1989-01-01 5006 3117 11151 527 11 516 9 3101 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "10827" 9.31928445896536 "0" "0" 0 0 0 0 1 0 0.0648775083097378 0.979127134724858 0.381755509048381 9.31928445896536 0.808654235860552 "1" 0.11015317264026 "0"
0 0 0 0 9 0 116 126 30 0 1990-01-01 5540 2247 12503 774 109 665 49 2183 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "10827" 9.433723894495 "0" "0" 0 0 0 0 1 0 0.0993964299473481 0.859173126614987 0.280339026582766 9.433723894495 0.886655074983699 "0" 0.116473494204826 "0"
0 0 0 0 9 0 116 126 30 0 1991-01-01 7054 2924 14853 917 357 560 55 2547 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "10827" 9.60595714402953 "0" "0" 0 0 0 0 1 0 0.0919021848065745 0.610687022900763 0.255261575466025 9.60595714402953 0.958094098883573 "0" 0.129344816950258 "0"
