"identif" "d17_1" "d17_2" "d17_3" "d17_4" "d17_5" "dip89" "dip90" "dip91" "eta92" "anno" "aco" "aim" "sales" "util" "utiln" "of" "imim" "imte" "ind92" "nonotten" "avrebacc" "dip92" "dip93" "dip94" "eta95" "ind95" "dip95" "dip96" "dip97" "eta98" "desi" "chie" "paga" "eta98n" "ind98" "dip98" "dip99" "dip00" "eta01" "eta01n" "ind01" "lsize" "razd" "raz95d" "duacq" "dusco" "durg" "dupav1" "dupav2" "dupav3" "dupav4" "roa" "ofut" "quoimm" "lsales" "pofut" "duofut" "pquoimm" "dimm" "persist" "eta"
1930 NA NA NA NA NA NA NA NA NA "1994-01-01" 4338 3351 7516 673 384 289 0 3348 NA 0 0 53 51 49 14 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 8.92478936053336 0 0 0 0 1 0 0 1 0 0.0875276368838601 0.429420505200594 0.435427233710496 8.92478936053336 0.894230769230769 0 0.111177201406444 0 0 14
1932 NA NA NA NA NA NA NA NA NA "1992-01-01" 21591 58710 51524 5432 0.42 5574 4329 53684 NA 0 0 161 153 162 35 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 10.849802997516 0 0 1 0 1 1 0 0 0 0.0676454838669506 0.999924655838634 0.668534638422934 10.849802997516 0.998156685158956 1 0.123483853912901 0 0 33
1932 NA NA NA NA NA NA NA NA NA "1993-01-01" 19043 45375 54616 7820 4756 3064 3177 41695 NA 0 0 161 153 162 35 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 10.9080821590981 0 0 1 0 1 1 0 0 0 0.12139464124934 0.391815856777494 0.64725697786333 10.9080821590981 0.994739892944572 0 0.118665919194348 0 0 34
1932 NA NA NA NA NA NA NA NA NA "1994-01-01" 18615 44571 61385 4977 3852 1125 1406 42664 NA 0 0 161 153 162 35 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 11.0249207846149 0 0 1 0 1 1 0 0 0 0.078767448485424 0.226039783001808 0.675212863609027 11.0249207846149 0.894230769230769 0 0.111177201406444 0 0 35
1933 NA NA NA NA NA NA NA NA NA "1992-01-01" 11882 13371 22157 1759 48 1711 543 8973 NA 0 1 119 121 122 23 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 10.0059087526353 0 0 1 0 1 1 0 0 0 0.0696550904842989 0.972711768050028 0.355324119906546 10.0059087526353 0.998156685158956 0 0.123483853912901 0 0 21
1933 NA NA NA NA NA NA NA NA NA "1993-01-01" 13422 13846 24940 1963 435 1528 353 7919 NA 0 1 119 121 122 23 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 10.124228219234 0 0 1 0 1 1 0 0 0 0.0719891447850961 0.77840040753948 0.290413671703095 10.124228219234 0.994739892944572 0 0.118665919194348 0 0 22
1933 NA NA NA NA NA NA NA NA NA "1994-01-01" 16638 12740 32972 3905 3073 832 247 6994 NA 0 1 119 121 122 23 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 10.4034139954331 0 0 1 0 1 1 0 0 0 0.13292259513922 0.213060179257362 0.238069303560487 10.4034139954331 0.894230769230769 0 0.111177201406444 0 0 23
1940 NA NA NA NA NA NA NA NA NA "1992-01-01" 45812 7129 33206 2880 448 2432 420 6698 NA 0 0 144 149 155 28 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 10.4104858614677 0 0 0 0 0 1 0 0 0 0.0544001813339378 0.844444444444444 0.126518199505109 10.4104858614677 0.998156685158956 0 0.123483853912901 0 0 26
1940 NA NA NA NA NA NA NA NA NA "1993-01-01" 47221 6866 41181 3601 1088 2513 345 6310 NA 0 0 144 149 155 28 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 10.6257322639198 0 0 0 0 0 1 0 0 0 0.0665779207572984 0.697861705081922 0.116663893356999 10.6257322639198 0.994739892944572 0 0.118665919194348 1 0 27
1940 NA NA NA NA NA NA NA NA NA "1994-01-01" 48521 6367 50746 2685 122 2563 271 6086 NA 0 0 144 149 155 28 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 10.8345880760638 0 0 0 0 0 1 0 0 0 0.0489177962396152 0.954562383612663 0.110880338143128 10.8345880760638 0.894230769230769 1 0.111177201406444 1 0 28
1943 NA NA NA NA NA NA NA NA NA "1992-01-01" 25601 7249 22719 1446 -396 1842 899 4647 NA NA NA 130 130 130 19 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 10.0309568577819 NA 0 0 0 0 0 0 1 0 0.0440182648401826 1.27385892116183 0.141461187214612 10.0309568577819 0.998156685158956 1 0.123483853912901 0 0 17
1943 NA NA NA NA NA NA NA NA NA "1993-01-01" 27670 7150 21630 1962 -544 2506 1870 4334 NA NA NA 130 130 130 19 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 9.98183651894711 NA 0 0 0 0 0 0 1 0 0.0563469270534176 1.27726809378186 0.124468696151637 9.98183651894711 0.994739892944572 1 0.118665919194348 0 0 18
1943 NA NA NA NA NA NA NA NA NA "1994-01-01" 31260 11117 23705 1872 -392 2264 2254 3377 NA NA NA 130 130 130 19 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 10.0734412753362 NA 0 0 0 0 0 0 1 0 0.0441749061991174 1.20940170940171 0.0796894541850532 10.0734412753362 0.894230769230769 1 0.111177201406444 1 0 19
1944 NA NA NA NA NA NA NA NA NA "1992-01-01" 7291 9410 18429 -42 0.17 1128 43 9346 NA 0 0 100 104 100 16 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 9.82168078983204 0 0 0 0 1 0 0 1 0 -0.00251481947188791 0.999849313489988 0.559607209149153 9.82168078983204 0.998156685158956 1 0.123483853912901 0 0 14
1944 NA NA NA NA NA NA NA NA NA "1993-01-01" 10595 8876 20555 1383 599 784 35 8618 NA 0 0 100 104 100 16 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 9.93085949933198 0 0 0 0 1 0 0 1 0 0.0710287093626419 0.566883586406363 0.442606953931488 9.93085949933198 0.994739892944572 0 0.118665919194348 0 0 15
1944 NA NA NA NA NA NA NA NA NA "1994-01-01" 16036 8333 30109 4113 3496 617 51 8169 NA 0 0 100 104 100 16 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 10.3125794093666 0 0 0 0 1 0 0 1 0 0.168780007386434 0.150012156576708 0.335220977471378 10.3125794093666 0.894230769230769 0 0.111177201406444 0 0 16
1945 NA NA NA NA NA NA NA NA NA "1992-01-01" 20739 10862 16453 3100 1218 1882 2727 6768 NA NA NA 135 135 135 16 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 9.70826311038665 NA 0 0 0 1 0 0 1 0 0.098098161450587 0.607096774193548 0.214170437644378 9.70826311038665 0.998156685158956 0 0.123483853912901 0 0 14
1945 NA NA NA NA NA NA NA NA NA "1993-01-01" 21175 12873 17959 503 0.301 1804 2434 6737 NA NA NA 135 135 135 16 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 9.79584666101874 NA 0 0 0 1 0 0 1 0 0.0147732612781955 0.999833176393518 0.197867716165414 9.79584666101874 0.994739892944572 1 0.118665919194348 0 0 15
1945 NA NA NA NA NA NA NA NA NA "1994-01-01" 21504 13987 21361 1530 -213 1743 2072 6512 NA NA NA 135 135 135 16 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 9.96932210845767 NA 0 0 0 1 0 0 1 0 0.0431095207235637 1.13921568627451 0.183483136569835 9.96932210845767 0.894230769230769 1 0.111177201406444 0 0 16
1946 NA NA NA NA NA NA NA NA NA "1992-01-01" 23345 22139 52572 5747 390 5357 4697 14845 NA 0 0 140 137 143 14 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 10.8699389376019 0 0 1 0 0 0 0 1 0 0.126352123823762 0.932138507047155 0.326378506727641 10.8699389376019 0.998156685158956 0 0.123483853912901 0 0 12
1946 NA NA NA NA NA NA NA NA NA "1993-01-01" 42979 20187 64052 7031 1207 5824 3017 14227 NA 0 0 140 137 143 14 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 11.0674505324424 0 0 1 0 0 0 0 1 0 0.11130988189849 0.828331674015076 0.225231928569167 11.0674505324424 0.994739892944572 0 0.118665919194348 0 0 13
1946 NA NA NA NA NA NA NA NA NA "1994-01-01" 49800 19683 68720 7598 352 7246 1401 14628 NA 0 0 140 137 143 14 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 11.1377955566581 0 0 1 0 0 0 0 1 0 0.109350488608724 0.953672018952356 0.210526315789474 11.1377955566581 0.894230769230769 1 0.111177201406444 0 0 14
1947 NA NA NA NA NA NA NA NA NA "1992-01-01" 27418 21869 47802 3785 -71 3856 14765 6849 NA 0 0 202 188 207 12 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 10.7748227586084 0 0 0 0 0 1 0 0 0 0.0767950980988902 1.01875825627477 0.138961592306288 10.7748227586084 0.998156685158956 1 0.123483853912901 0 0 10
1947 NA NA NA NA NA NA NA NA NA "1993-01-01" 22754 29248 47735 5366 1110 4256 14689 6347 NA 0 0 202 188 207 12 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 10.7734201604321 0 0 0 0 0 1 0 0 0 0.103188338910042 0.793142005218039 0.122052997961617 10.7734201604321 0.994739892944572 0 0.118665919194348 0 0 11
1947 NA NA NA NA NA NA NA NA NA "1994-01-01" 26209 21439 50188 3242 456 2786 4725 15581 NA 0 0 202 188 207 12 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 10.8235312332796 0 0 0 0 0 1 0 0 0 0.0680406312961719 0.859346082665022 0.327002182672935 10.8235312332796 0.894230769230769 0 0.111177201406444 0 0 12
1952 NA NA NA NA NA NA NA NA NA "1992-01-01" 23229 8572 31357 4185 180 4005 102 4483 NA 0 0 115 120 130 40 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 10.353192806623 0 0 0 0 1 0 0 1 0 0.131599635231596 0.956989247311828 0.140970409735543 10.353192806623 0.998156685158956 0 0.123483853912901 0 0 38
1952 NA NA NA NA NA NA NA NA NA "1993-01-01" 33386 11379 30205 4361 224 4137 246 5159 NA 0 0 115 120 130 40 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 10.3157627525728 0 0 0 0 1 0 0 1 0 0.0974198592650508 0.948635634028893 0.115246286161063 10.3157627525728 0.994739892944572 0 0.118665919194348 1 0 39
1952 NA NA NA NA NA NA NA NA NA "1994-01-01" 39780 13483 39847 3550 356 3194 285 7246 NA 0 0 115 120 130 40 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 10.5928023990758 0 0 0 0 1 0 0 1 0 0.0666503952086814 0.899718309859155 0.136041905262565 10.5928023990758 0.894230769230769 1 0.111177201406444 0 0 40
1954 NA NA NA NA NA NA NA NA NA "1992-01-01" NA NA NA NA NA NA NA NA NA 0 0 96 90 91 32 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 1 0 0 NA NA NA NA 0.998156685158956 NA 0.123483853912901 NA 0 30
1954 NA NA NA NA NA NA NA NA NA "1993-01-01" NA NA NA NA NA NA NA NA NA 0 0 96 90 91 32 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 1 0 0 NA NA NA NA 0.994739892944572 NA 0.118665919194348 NA 0 31
1954 NA NA NA NA NA NA NA NA NA "1994-01-01" NA NA NA NA NA NA NA NA NA 0 0 96 90 91 32 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 1 0 0 NA NA NA NA 0.894230769230769 NA 0.111177201406444 NA 0 32
1956 NA NA NA NA NA NA NA NA NA "1992-01-01" 27082 12259 70322 3065 748 2317 108 11555 NA 0 0 165 159 160 24 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 11.1608399733653 0 0 0 0 1 0 1 0 0 0.0779085432500445 0.755954323001631 0.293713937113952 11.1608399733653 0.998156685158956 0 0.123483853912901 0 0 22
1956 NA NA NA NA NA NA NA NA NA "1993-01-01" 28729 10301 81072 3214 290 2924 274 9501 NA 0 0 165 159 160 24 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 11.3030929277157 0 0 0 0 1 0 1 0 0 0.0823469126313092 0.909769757311761 0.243428132205995 11.3030929277157 0.994739892944572 0 0.118665919194348 0 0 23
1956 NA NA NA NA NA NA NA NA NA "1994-01-01" 35921 8806 95397 2569 608 1961 80 8141 NA 0 0 165 159 160 24 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 11.465802410401 0 0 0 0 1 0 1 0 0 0.0574373420976144 0.7633320358116 0.182015337491895 11.465802410401 0.894230769230769 0 0.111177201406444 0 0 24
1960 NA NA NA NA NA NA NA NA NA "1992-01-01" 26595 15509 12493 2172 1155 1017 799 11056 NA 0 0 150 155 160 40 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 9.43292376643183 0 0 0 0 1 0 0 1 0 0.0515865475964279 0.468232044198895 0.262587877636329 9.43292376643183 0.998156685158956 0 0.123483853912901 0 0 38
1960 NA NA NA NA NA NA NA NA NA "1993-01-01" 30234 14726 28244 5880 3373 2507 396 12000 NA 0 0 150 155 160 40 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 10.2486363246362 0 0 0 0 1 0 0 1 0 0.130782918149466 0.426360544217687 0.266903914590747 10.2486363246362 0.994739892944572 0 0.118665919194348 0 0 39
1960 NA NA NA NA NA NA NA NA NA "1994-01-01" 47749 14747 30805 6795 4072 2723 220 11363 NA 0 0 150 155 160 40 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 10.3354322934487 0 0 0 0 1 0 0 1 0 0.108726958525346 0.400735835172921 0.181819636456733 10.3354322934487 0.894230769230769 0 0.111177201406444 0 0 40
1962 NA NA NA NA NA NA NA NA NA "1992-01-01" 21512 5568 35407 653 597 56 10 5522 NA 0 0 200 187 185 45 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 10.4746648196869 0 0 0 0 1 1 0 0 0 0.0241137370753323 0.0857580398162328 0.203914327917282 10.4746648196869 0.998156685158956 0 0.123483853912901 0 0 43
1962 NA NA NA NA NA NA NA NA NA "1993-01-01" 22673 8287 34556 1286 1199 87 3 7639 NA 0 0 200 187 185 45 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 10.4503364754788 0 0 0 0 1 1 0 0 0 0.0415374677002584 0.067651632970451 0.246737726098191 10.4503364754788 0.994739892944572 0 0.118665919194348 0 0 44
1962 NA NA NA NA NA NA NA NA NA "1994-01-01" 29205 9118 43696 5676 5608 68 4 8408 NA 0 0 200 187 185 45 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 10.6850118437135 0 0 0 0 1 1 0 0 0 0.148109490384364 0.0119802677942213 0.219398272577825 10.6850118437135 0.894230769230769 0 0.111177201406444 0 0 45
1963 NA NA NA NA NA NA NA NA NA "1992-01-01" 24782 6038 49983 3023 1409 1614 20 4343 NA 0 0 130 136 140 32 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 10.8194382265972 0 0 0 0 0 0 0 1 0 0.0980856586632057 0.533906715183592 0.140914990266061 10.8194382265972 0.998156685158956 0 0.123483853912901 0 0 30
1963 NA NA NA NA NA NA NA NA NA "1993-01-01" 26561 5518 30619 1656 -94 1750 10 3833 NA 0 0 130 136 140 32 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 10.3293760102852 0 0 0 0 0 0 0 1 0 0.0516225568128682 1.05676328502415 0.119486268275196 10.3293760102852 0.994739892944572 1 0.118665919194348 0 0 31
1963 NA NA NA NA NA NA NA NA NA "1994-01-01" NA NA NA NA NA NA NA NA NA 0 0 130 136 140 32 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 1 0 NA NA NA NA 0.894230769230769 NA 0.111177201406444 NA 0 32
1965 NA NA NA NA NA NA NA NA NA "1992-01-01" 9336 2342 23403 1535 368 1167 1 2300 NA 0 0 60 60 61 68 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 10.0606194982564 0 0 0 0 0 1 0 0 0 0.131443740366501 0.760260586319218 0.196951532796712 10.0606194982564 0.998156685158956 0 0.123483853912901 0 0 66
1965 NA NA NA NA NA NA NA NA NA "1993-01-01" 9255 2285 22471 1662 515 1147 98 2092 NA 0 0 60 60 61 68 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 10.0199808679719 0 0 0 0 0 1 0 0 0 0.144020797227036 0.690132370637786 0.181282495667244 10.0199808679719 0.994739892944572 0 0.118665919194348 0 0 67
1965 NA NA NA NA NA NA NA NA NA "1994-01-01" 9596 1916 24257 1300 475 825 85 1730 NA 0 0 60 60 61 68 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 10.0964605145052 0 0 0 0 0 1 0 0 0 0.112925642807505 0.634615384615385 0.150277970813065 10.0964605145052 0.894230769230769 0 0.111177201406444 0 0 68
1970 NA NA NA NA NA NA NA NA NA "1992-01-01" 5074 1785 9517 499 -70 569 394 1385 NA NA NA 83 70 71 39 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 9.16083495207234 NA 0 0 0 0 0 0 1 0 0.0727511299023181 1.14028056112224 0.201924478786995 9.16083495207234 0.998156685158956 1 0.123483853912901 0 0 37
1970 NA NA NA NA NA NA NA NA NA "1993-01-01" 5094 1582 7949 -317 -973 656 294 1288 NA NA NA 83 70 71 39 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 8.98080141357311 NA 0 0 0 0 0 0 1 0 -0.0474835230677052 -2.06940063091483 0.1929298981426 8.98080141357311 0.994739892944572 0 0.118665919194348 0 0 38
1970 NA NA NA NA NA NA NA NA NA "1994-01-01" 7404 1449 10794 545 74 471 209 1240 NA NA NA 83 70 71 39 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 9.28674570317859 NA 0 0 0 0 0 0 1 0 0.0615610527504801 0.864220183486239 0.140065514514854 9.28674570317859 0.894230769230769 0 0.111177201406444 0 0 39
1972 NA NA NA NA NA NA NA NA NA "1992-01-01" 20343 2706 13378 1640 1602 38 6 2700 NA 0 0 125 128 135 48 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 9.50136684567835 0 0 0 0 0 0 1 0 0 0.0711527615080915 0.0231707317073171 0.117141741507224 9.50136684567835 0.998156685158956 0 0.123483853912901 1 0 46
1972 NA NA NA NA NA NA NA NA NA "1993-01-01" 13354 3057 15230 3284 3206 78 3 3033 NA 0 0 125 128 135 48 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 9.63102244588921 0 0 0 0 0 0 1 0 0 0.20010968253001 0.0237515225334957 0.184815063067455 9.63102244588921 0.994739892944572 0 0.118665919194348 0 0 47
1972 NA NA NA NA NA NA NA NA NA "1994-01-01" 10411 3971 18210 2989 2940 49 2 3949 NA 0 0 125 128 135 48 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 9.80972617272165 0 0 0 0 0 0 1 0 0 0.207829230983173 0.0163934426229508 0.274579335280211 9.80972617272165 0.894230769230769 0 0.111177201406444 0 0 48
1974 NA NA NA NA NA NA NA NA NA "1992-01-01" 46767 53674 64740 -3859 -9165 5306 2561 44419 NA 0 0 100 106 112 5 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 11.0781345274802 0 0 0 0 1 1 0 0 0 -0.0384205653069961 -1.37496760818865 0.442239722822353 11.0781345274802 0.998156685158956 0 0.123483853912901 0 0 3
1974 NA NA NA NA NA NA NA NA NA "1993-01-01" 35061 48491 57183 0.17 -5173 5056 2163 39493 NA 0 0 100 106 112 5 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 10.9540119303972 0 0 0 0 1 1 0 0 0 2.03466104940636e-06 -43.2136752136752 0.472675698965913 10.9540119303972 0.994739892944572 0 0.118665919194348 0 0 4
1974 NA NA NA NA NA NA NA NA NA "1994-01-01" 48447 40022 85560 5399 2631 2768 1822 32439 NA 0 0 100 106 112 5 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 11.3569731631963 0 0 0 0 1 1 0 0 0 0.0610270264160327 0.512687534728653 0.366670811244617 11.3569731631963 0.894230769230769 0 0.111177201406444 0 0 5
1978 NA NA NA NA NA NA NA NA NA "1992-01-01" 25863 11468 28756 3838 888 2950 699 9174 NA 0 0 162 159 153 64 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 10.2666017201038 0 0 0 0 1 0 0 1 0 0.102809997053387 0.7686294945284 0.245747502076023 10.2666017201038 0.998156685158956 0 0.123483853912901 0 0 62
1978 NA NA NA NA NA NA NA NA NA "1993-01-01" 22361 11081 31263 4187 967 3220 912 8656 NA 0 0 162 159 153 64 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 10.3501905686605 0 0 0 0 1 0 0 1 0 0.125201841995096 0.769047050394077 0.258836194007535 10.3501905686605 0.994739892944572 0 0.118665919194348 0 0 63
1978 NA NA NA NA NA NA NA NA NA "1994-01-01" 29934 10801 34961 4661 1878 2783 899 8190 NA 0 0 162 159 153 64 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 10.4619884334794 0 0 0 0 1 0 0 1 0 0.114422486804959 0.597082171207895 0.201055603289554 10.4619884334794 0.894230769230769 0 0.111177201406444 0 0 64
1980 NA NA NA NA NA NA NA NA NA "1992-01-01" 31649 5352 26281 2323 -231 2554 1434 2986 NA 0 1 170 162 154 63 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 10.176601523625 0 0 0 0 1 0 0 1 0 0.0627820869706224 1.09944037882049 0.0807005216075241 10.176601523625 0.998156685158956 1 0.123483853912901 1 0 61
1980 NA NA NA NA NA NA NA NA NA "1993-01-01" 30084 5766 24708 4628 -312 4940 1325 3446 NA 0 1 170 162 154 63 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 10.1148823568158 0 0 0 0 1 0 0 1 0 0.129093444909344 1.06741573033708 0.0961227336122734 10.1148823568158 0.994739892944572 1 0.118665919194348 1 0 62
1980 NA NA NA NA NA NA NA NA NA "1994-01-01" 29163 6682 29473 3653 295 3358 1124 4342 NA 0 1 170 162 154 63 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 10.2912298689897 0 0 0 0 1 0 0 1 0 0.101911005719068 0.919244456611005 0.121132654484586 10.2912298689897 0.894230769230769 1 0.111177201406444 0 0 63
1981 NA NA NA NA NA NA NA NA NA "1992-01-01" 87282 52844 95241 -2479 0.0873 8394 4588 43535 NA NA NA 450 200 200 61 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 11.4641658003357 NA 0 0 1 0 0 1 0 0 -0.0176912207584602 0.999989599822246 0.310684669511725 11.4641658003357 0.998156685158956 1 0.123483853912901 0 0 59
1981 NA NA NA NA NA NA NA NA NA "1993-01-01" 39848 37551 56502 -7166 0.3564 6398 1937 29575 NA NA NA 450 200 200 61 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 10.9420313147381 NA 0 0 1 0 0 1 0 0 -0.0925851755190635 0.99994429819508 0.38211087998553 10.9420313147381 0.994739892944572 1 0.118665919194348 0 0 60
1981 NA NA NA NA NA NA NA NA NA "1994-01-01" 33825 36533 35878 -8080 0.1288 3208 937 28349 NA NA NA 450 200 200 61 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 10.487879573259 NA 0 0 1 0 0 1 0 0 -0.114841240512806 0.999959851985993 0.402925040507121 10.487879573259 0.894230769230769 1 0.111177201406444 0 0 61
1986 NA NA NA NA NA NA NA NA NA "1992-01-01" 9032 1435 14755 327 66 261 52 1341 NA 0 0 143 139 144 54 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 9.59933728737704 0 0 1 0 0 0 1 0 0 0.0312410432788765 0.798165137614679 0.128116938950989 9.59933728737704 0.998156685158956 0 0.123483853912901 0 0 52
1986 NA NA NA NA NA NA NA NA NA "1993-01-01" 9708 1750 14953 382 164 218 48 1675 NA 0 0 143 139 144 54 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 9.61266722758384 0 0 1 0 0 0 1 0 0 0.0333391516844126 0.570680628272251 0.146186070867516 9.61266722758384 0.994739892944572 0 0.118665919194348 0 0 53
1986 NA NA NA NA NA NA NA NA NA "1994-01-01" 11949 2471 19006 1445 1251 194 52 2387 NA 0 0 143 139 144 54 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 9.85250999777126 0 0 1 0 0 0 1 0 0 0.100208044382802 0.134256055363322 0.165533980582524 9.85250999777126 0.894230769230769 0 0.111177201406444 0 0 54
1990 NA NA NA NA NA NA NA NA NA "1992-01-01" 9246 4876 19473 99 -238 337 63 4790 NA 0 0 140 109 135 40 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 9.87678416970158 0 0 0 0 1 0 0 1 0 0.00701033847896898 3.4040404040404 0.339187083982439 9.87678416970158 0.998156685158956 1 0.123483853912901 0 0 38
1990 NA NA NA NA NA NA NA NA NA "1993-01-01" 11521 5565 22023 438 79 359 81 5456 NA 0 0 140 109 135 40 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 9.99984264077889 0 0 0 0 1 0 0 1 0 0.0256350228257053 0.819634703196347 0.319325763783214 9.99984264077889 0.994739892944572 0 0.118665919194348 0 0 39
1990 NA NA NA NA NA NA NA NA NA "1994-01-01" 12625 14837 26476 2620 1897 723 251 14563 NA 0 0 140 109 135 40 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 10.1839939412388 0 0 0 0 1 0 0 1 0 0.0954045590270192 0.275954198473282 0.530296409584153 10.1839939412388 0.894230769230769 0 0.111177201406444 0 0 40
1991 NA NA NA NA NA NA NA NA NA "1992-01-01" 10015 2019 15178 387 277 110 150 1746 NA 0 0 109 104 99 40 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 9.62760228996386 0 0 0 0 0 0 0 1 0 0.0321588831643676 0.284237726098191 0.145088914741566 9.62760228996386 0.998156685158956 0 0.123483853912901 0 0 38
1991 NA NA NA NA NA NA NA NA NA "1993-01-01" 8870 1648 11840 -69 0.74 105 93 1552 NA 0 0 109 104 99 40 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 9.379238908438 0 0 0 0 0 0 0 1 0 -0.00656018254420993 0.993001702288632 0.147556569690055 9.379238908438 0.994739892944572 0 0.118665919194348 0 0 39
1991 NA NA NA NA NA NA NA NA NA "1994-01-01" 7406 1643 10114 -740 -789 49 90 1488 NA 0 0 109 104 99 40 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 9.22167588163993 0 0 0 0 0 0 0 1 0 -0.0817769919328103 -0.0662162162162162 0.164438059454083 9.22167588163993 0.894230769230769 0 0.111177201406444 0 0 40
1992 NA NA NA NA NA NA NA NA NA "1992-01-01" 20950 5723 25019 1781 189 1592 47 5673 NA 1 0 121 127 130 39 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 10.1273908151966 1 1 0 0 0 0 0 1 0 0.0667716417350879 0.893879842784952 0.212686986840625 10.1273908151966 0.998156685158956 0 0.123483853912901 0 0 37
1992 NA NA NA NA NA NA NA NA NA "1993-01-01" 19150 6776 25939 2426 770 1656 0 6172 NA 1 0 121 127 130 39 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 10.1635029066262 1 1 0 0 0 0 0 1 0 0.0935740183599475 0.682605111294312 0.238062176965209 10.1635029066262 0.994739892944572 0 0.118665919194348 0 0 38
