"d17_1" "d17_2" "d17_3" "d17_4" "d17_5" "dip89" "dip90" "dip91" "eta92" "isgru" "anno" "aco" "aim" "sales" "util" "utiln" "of" "imim" "imte" "ind92" "nonotten" "avrebacc" "dip92" "dip93" "dip94" "eta95" "ind95" "dip95" "dip96" "dip97" "eta98" "desi" "chie" "paga" "eta98n" "ind98" "dip98" "dip99" "dip00" "eta01" "eta01n" "ind01" "identif" "razd" "raz98d" "duacq" "dusco" "dupav1" "dupav2" "dupav3" "dupav4" "roa" "ofut" "quoimm" "lsales" "pofut" "duofut" "pquoimm" "dimm" "desi98"
NA NA NA NA NA NA NA NA NA 0 1995-01-01 48465 20013 100624 12406 9520 2886 36 13484 NA NA NA NA NA NA NA NA 259 258 283 26 0 2 2 26 1 NA NA NA NA NA NA "260150041" 0 0 0 0 0 0 1 0 0.181167674289553 0.232629372884088 0.196909956482374 11.5191460767833 0.83922276510508 "0" 0.112094395280236 "0" 0
NA NA NA NA NA NA NA NA NA 0 1996-01-01 48789 25259 93313 9433 6198 3235 38 14514 NA NA NA NA NA NA NA NA 259 258 283 26 0 2 2 26 1 NA NA NA NA NA NA "260150041" 0 0 0 0 0 0 1 0 0.127390341400173 0.342944980388 0.196007994814175 11.4437147126061 0.883827117462531 "0" 0.115472637541575 "0" 0
NA NA NA NA NA NA NA NA NA 0 1997-01-01 68402 26318 108826 7186 3511 3675 42 14798 NA NA NA NA NA NA NA NA 259 258 283 26 0 2 2 26 1 NA NA NA NA NA NA "260150041" 0 0 0 0 0 0 1 0 0.0758657094594595 0.51141107709435 0.156228885135135 11.5975055554433 0.847376371132951 "0" 0.11414817232376 "0" 0
NA NA NA NA NA NA NA NA NA 0 1995-01-01 NA NA 2000 NA NA NA NA NA NA NA NA NA NA NA NA NA 16 16 16 15 0 2 2 15 1 NA NA NA NA NA NA "260490561" 0 0 0 0 0 1 0 0 NA NA NA 7.60090245954208 0.83922276510508 NA 0.112094395280236 NA 0
NA NA NA NA NA NA NA NA NA 0 1996-01-01 NA NA 2000 NA NA NA NA NA NA NA NA NA NA NA NA NA 16 16 16 15 0 2 2 15 1 NA NA NA NA NA NA "260490561" 0 0 0 0 0 1 0 0 NA NA NA 7.60090245954208 0.883827117462531 NA 0.115472637541575 NA 0
NA NA NA NA NA NA NA NA NA 0 1997-01-01 NA NA 2000 NA NA NA NA NA NA NA NA NA NA NA NA NA 16 16 16 15 0 2 2 15 1 NA NA NA NA NA NA "260490561" 0 0 0 0 0 1 0 0 NA NA NA 7.60090245954208 0.847376371132951 NA 0.11414817232376 NA 0
NA NA NA NA NA NA NA NA NA 0 1995-01-01 7561 1021 8013 438 22 416 170 851 NA NA NA NA NA NA NA NA 42 37 34 38 0 2 2 48 1 NA NA NA NA NA NA "260890737" 0 0 0 0 1 0 0 0 0.051037054299697 0.949771689497717 0.0991610347238406 8.98882050177807 0.83922276510508 "1" 0.112094395280236 "1" 0
NA NA NA NA NA NA NA NA NA 0 1996-01-01 9800 1146 9577 499 25 474 148 998 NA NA NA NA NA NA NA NA 42 37 34 38 0 2 2 48 1 NA NA NA NA NA NA "260890737" 0 0 0 0 1 0 0 0 0.0455874291978805 0.949899799599198 0.091174858395761 9.16711966952162 0.883827117462531 "1" 0.115472637541575 "1" 0
NA NA NA NA NA NA NA NA NA 0 1997-01-01 8180 1547 10732 321 -291 612 90 1457 NA NA NA NA NA NA NA NA 42 37 34 38 0 2 2 48 1 NA NA NA NA NA NA "260890737" 0 0 0 0 1 0 0 0 0.0330009252595867 1.90654205607477 0.14978924642747 9.28098521154551 0.847376371132951 "1" 0.11414817232376 "0" 0
NA NA NA NA NA NA NA NA NA 0 1995-01-01 9999 1627 24619 1166 795 371 123 1504 NA NA NA NA NA NA NA NA 29 30 31 13 0 2 2 46 1 NA NA NA NA NA NA "260980736" 0 0 0 0 1 0 0 0 0.100292447961466 0.318181818181818 0.129365215895407 10.1112737815293 0.83922276510508 "0" 0.112094395280236 "0" 0
NA NA NA NA NA NA NA NA NA 0 1996-01-01 6891 2132 20584 636 41 595 241 1891 NA NA NA NA NA NA NA NA 29 30 31 13 0 2 2 46 1 NA NA NA NA NA NA "260980736" 0 0 0 0 1 0 0 0 0.0704865344120581 0.935534591194969 0.209575529203148 9.93226935396158 0.883827117462531 "1" 0.115472637541575 "0" 0
NA NA NA NA NA NA NA NA NA 0 1997-01-01 6514 1765 20378 795 357 438 187 1540 NA NA NA NA NA NA NA NA 29 30 31 13 0 2 2 46 1 NA NA NA NA NA NA "260980736" 0 0 0 0 1 0 0 0 0.0960260901075009 0.550943396226415 0.186012803478681 9.92221116653423 0.847376371132951 "0" 0.11414817232376 "0" 0
NA NA NA NA NA NA NA NA NA 0 1995-01-01 24631 10803 75698 362 -999 1361 451 10203 NA NA NA NA NA NA NA NA 115 115 128 38 1 2 2 37 1 NA NA NA NA NA NA "261030729" 0 0 0 0 1 0 0 0 0.0102161765535926 3.75966850828729 0.287943782807473 11.2345070189973 0.83922276510508 "1" 0.112094395280236 "0" 1
NA NA NA NA NA NA NA NA NA 0 1996-01-01 20537 26839 84044 2352 170 2182 384 11326 NA NA NA NA NA NA NA NA 115 115 128 38 1 2 2 37 1 NA NA NA NA NA NA "261030729" 0 0 0 0 1 0 0 0 0.049645390070922 0.927721088435374 0.239066193853428 11.3390957502089 0.883827117462531 "1" 0.115472637541575 "0" 1
NA NA NA NA NA NA NA NA NA 0 1997-01-01 24728 27492 91068 3301 971 2330 344 11902 NA NA NA NA NA NA NA NA 115 115 128 38 1 2 2 37 1 NA NA NA NA NA NA "261030729" 0 0 0 0 1 0 0 0 0.063213328226733 0.705846713117237 0.227920337035619 11.4193617591919 0.847376371132951 "0" 0.11414817232376 "0" 1
NA NA NA NA NA NA NA NA NA 0 1995-01-01 NA NA 4000 NA NA NA NA NA NA NA NA NA NA NA NA NA 31 31 31 11 0 2 2 NA 1 NA NA NA NA NA NA "261170048" 0 0 0 0 0 1 0 0 NA NA NA 8.29404964010203 0.83922276510508 NA 0.112094395280236 NA 0
NA NA NA NA NA NA NA NA NA 0 1996-01-01 1728 848 4112 133 -12 145 2 846 NA NA NA NA NA NA NA NA 31 31 31 11 0 2 2 NA 1 NA NA NA NA NA NA "261170048" 0 0 0 0 0 1 0 0 0.0516304347826087 1.09022556390977 0.328416149068323 8.321664807135 0.883827117462531 "1" 0.115472637541575 "0" 0
NA NA NA NA NA NA NA NA NA 0 1997-01-01 1730 1071 3979 115 -50 165 2 1069 NA NA NA NA NA NA NA NA 31 31 31 11 0 2 2 NA 1 NA NA NA NA NA NA "261170048" 0 0 0 0 0 1 0 0 0.041056765440914 1.43478260869565 0.38164941092467 8.28878581042693 0.847376371132951 "1" 0.11414817232376 "0" 0
NA NA NA NA NA NA NA NA NA 0 1995-01-01 6649 1467 7929 664 457 207 2 1366 NA NA NA NA NA NA NA NA 34 36 38 23 0 2 2 21 1 NA NA NA NA NA NA "261210224" 0 0 0 0 0 0 1 0 0.0818137013307048 0.311746987951807 0.168309512074914 8.9782822032724 0.83922276510508 "0" 0.112094395280236 "0" 0
NA NA NA NA NA NA NA NA NA 0 1996-01-01 6511 2385 9484 518 259 259 37 1498 NA NA NA NA NA NA NA NA 34 36 38 23 0 2 2 21 1 NA NA NA NA NA NA "261210224" 0 0 0 0 0 0 1 0 0.058228417266187 0.5 0.168390287769784 9.1573614471853 0.883827117462531 "0" 0.115472637541575 "0" 0
NA NA NA NA NA NA NA NA NA 0 1997-01-01 5060 2627 7757 855 400 455 28 1350 NA NA NA NA NA NA NA NA 34 36 38 23 0 2 2 21 1 NA NA NA NA NA NA "261210224" 0 0 0 0 0 0 1 0 0.111226746455054 0.532163742690059 0.175621178613243 8.95635094049087 0.847376371132951 "0" 0.11414817232376 "0" 0
NA NA NA NA NA NA NA NA NA 1 1995-01-01 111795 49838 89098 6648 -2361 9009 6109 42785 NA NA NA NA NA NA NA NA 502 594 602 34 1 2 1 34 1 NA NA NA NA NA NA "261350731" 1 1 0 0 0 1 0 0 0.0411302147457512 1.35514440433213 0.264704608588593 11.3974921665179 0.83922276510508 "1" 0.112094395280236 "0" 1
NA NA NA NA NA NA NA NA NA 1 1996-01-01 120126 46284 91092 10619 367 10252 4768 40573 NA NA NA NA NA NA NA NA 502 594 602 34 1 2 1 34 1 NA NA NA NA NA NA "261350731" 1 1 0 0 0 1 0 0 0.0638122708971817 0.965439306902722 0.243813472748032 11.4196252638048 0.883827117462531 "1" 0.115472637541575 "0" 1
NA NA NA NA NA NA NA NA NA 1 1997-01-01 92250 44100 86774 7270 639 6631 2701 40456 NA NA NA NA NA NA NA NA 502 594 602 34 1 2 1 34 1 NA NA NA NA NA NA "261350731" 1 1 0 0 0 1 0 0 0.0533186651998533 0.912104539202201 0.296707004033737 11.3710623166071 0.847376371132951 "1" 0.11414817232376 "0" 1
NA NA NA NA NA NA NA NA NA 1 1995-01-01 9744 1157 17369 841 -25 866 30 1127 NA NA NA NA NA NA NA NA NA 21 18 15 1 1 2 14 1 NA NA NA NA NA NA "261890561" 0 0 0 0 1 0 0 0 0.0771488854233557 1.02972651605232 0.103385010549491 9.76244228705401 0.83922276510508 "1" 0.112094395280236 "1" 1
NA NA NA NA NA NA NA NA NA 1 1996-01-01 11440 1174 22074 1005 209 796 27 1147 NA NA NA NA NA NA NA NA NA 21 18 15 1 1 2 14 1 NA NA NA NA NA NA "261890561" 0 0 0 0 1 0 0 0 0.0796733787854765 0.792039800995025 0.0909307119074045 10.0021557243328 0.883827117462531 "0" 0.115472637541575 "1" 1
NA NA NA NA NA NA NA NA NA 1 1997-01-01 10481 1184 19299 963 203 760 157 1027 NA NA NA NA NA NA NA NA NA 21 18 15 1 1 2 14 1 NA NA NA NA NA NA "261890561" 0 0 0 0 1 0 0 0 0.0825546506643806 0.78920041536864 0.0880411487355336 9.86780856007911 0.847376371132951 "0" 0.11414817232376 "1" 1
NA NA NA NA NA NA NA NA NA 0 1995-01-01 NA NA 2500 NA NA NA NA NA NA NA NA NA NA NA NA NA 15 14 15 24 0 2 2 24 1 NA NA NA NA NA NA "261980355" 0 0 0 0 0 0 1 0 NA NA NA 7.82404601085629 0.83922276510508 NA 0.112094395280236 NA 0
NA NA NA NA NA NA NA NA NA 0 1996-01-01 1494 182 3248 202 188 14 1 181 NA NA NA NA NA NA NA NA 15 14 15 24 0 2 2 24 1 NA NA NA NA NA NA "261980355" 0 0 0 0 0 0 1 0 0.120525059665871 0.0693069306930693 0.10799522673031 8.08579470128157 0.883827117462531 "0" 0.115472637541575 "1" 0
NA NA NA NA NA NA NA NA NA 0 1997-01-01 1647 168 3232 136 114 22 0 168 NA NA NA NA NA NA NA NA 15 14 15 24 0 2 2 24 1 NA NA NA NA NA NA "261980355" 0 0 0 0 0 0 1 0 0.074931129476584 0.161764705882353 0.0925619834710744 8.08085641964099 0.847376371132951 "0" 0.11414817232376 "1" 0
NA NA NA NA NA NA NA NA NA 0 1995-01-01 NA NA 1000 NA NA NA NA NA NA NA NA NA NA NA NA NA 13 12 16 30 0 2 2 29 1 NA NA NA NA NA NA "262170112" 0 0 0 0 0 1 0 0 NA NA NA 6.90775527898214 0.83922276510508 NA 0.112094395280236 NA 0
NA NA NA NA NA NA NA NA NA 0 1996-01-01 NA NA 1200 NA NA NA NA NA NA NA NA NA NA NA NA NA 13 12 16 30 0 2 2 29 1 NA NA NA NA NA NA "262170112" 0 0 0 0 0 1 0 0 NA NA NA 7.09007683577609 0.883827117462531 NA 0.115472637541575 NA 0
NA NA NA NA NA NA NA NA NA 0 1997-01-01 NA NA 1900 NA NA NA NA NA NA NA NA NA NA NA NA NA 13 12 16 30 0 2 2 29 1 NA NA NA NA NA NA "262170112" 0 0 0 0 0 1 0 0 NA NA NA 7.54960916515453 0.847376371132951 NA 0.11414817232376 NA 0
NA NA NA NA NA NA NA NA NA 0 1995-01-01 4556 956 6192 174 20 154 76 700 NA NA NA NA NA NA NA NA 66 63 60 31 0 2 2 31 1 NA NA NA NA NA NA "262200737" 0 0 0 0 1 0 0 0 0.0315674891146589 0.885057471264368 0.12699564586357 8.73101341526956 0.83922276510508 "1" 0.112094395280236 "0" 0
NA NA NA NA NA NA NA NA NA 0 1996-01-01 4489 946 6168 179 39 140 81 762 NA NA NA NA NA NA NA NA 66 63 60 31 0 2 2 31 1 NA NA NA NA NA NA "262200737" 0 0 0 0 1 0 0 0 0.0329346826126955 0.782122905027933 0.140202391904324 8.72712991524317 0.883827117462531 "0" 0.115472637541575 "0" 0
NA NA NA NA NA NA NA NA NA 0 1997-01-01 5154 1431 5517 -24 -156 132 159 1206 NA NA NA NA NA NA NA NA 66 63 60 31 0 2 2 31 1 NA NA NA NA NA NA "262200737" 0 0 0 0 1 0 0 0 -0.00364464692482916 -5.5 0.183143507972665 8.61558951327243 0.847376371132951 "0" 0.11414817232376 "0" 0
NA NA NA NA NA NA NA NA NA 0 1995-01-01 4543 545 9904 129 98 31 109 435 NA NA NA NA NA NA NA NA 120 120 119 25 0 2 2 NA 1 NA NA NA NA NA NA "262240311" 0 0 0 0 1 0 0 0 0.0253537735849057 0.24031007751938 0.0854952830188679 9.20069399492438 0.83922276510508 "0" 0.112094395280236 "1" 0
NA NA NA NA NA NA NA NA NA 0 1996-01-01 5186 477 10395 3 -14 17 63 413 NA NA NA NA NA NA NA NA 120 120 119 25 0 2 2 NA 1 NA NA NA NA NA NA "262240311" 0 0 0 0 1 0 0 0 0.000529754547059862 5.66666666666667 0.072929542645241 9.24908020029211 0.883827117462531 "1" 0.115472637541575 "1" 0
NA NA NA NA NA NA NA NA NA 0 1997-01-01 5453 656 11208 243 234 9 68 513 NA NA NA NA NA NA NA NA 120 120 119 25 0 2 2 NA 1 NA NA NA NA NA NA "262240311" 0 0 0 0 1 0 0 0 0.0397773776395482 0.037037037037037 0.0839744639057129 9.32438308801684 0.847376371132951 "0" 0.11414817232376 "1" 0
NA NA NA NA NA NA NA NA NA 1 1995-01-01 7342 958 8004 266 -10 276 9 739 NA NA NA NA NA NA NA NA 37 37 37 22 0 2 2 33 1 NA NA NA NA NA NA "262310734" 0 0 0 0 1 0 0 0 0.0320481927710843 1.03759398496241 0.0890361445783133 8.98769669570362 0.83922276510508 "1" 0.112094395280236 "1" 0
NA NA NA NA NA NA NA NA NA 1 1996-01-01 6480 1089 7439 200 -117 317 57 793 NA NA NA NA NA NA NA NA 37 37 37 22 0 2 2 33 1 NA NA NA NA NA NA "262310734" 0 0 0 0 1 0 0 0 0.0264235698242833 1.585 0.104769454353283 8.91449171019134 0.883827117462531 "1" 0.115472637541575 "1" 0
NA NA NA NA NA NA NA NA NA 1 1997-01-01 6002 998 5338 25 -307 332 46 654 NA NA NA NA NA NA NA NA 37 37 37 22 0 2 2 33 1 NA NA NA NA NA NA "262310734" 0 0 0 0 1 0 0 0 0.00357142857142857 13.28 0.0934285714285714 8.58260632996447 0.847376371132951 "1" 0.11414817232376 "1" 0
NA NA NA NA NA NA NA NA NA 0 1995-01-01 11615 4160 9470 1297 -19 1316 235 3128 NA NA NA NA NA NA NA NA 19 19 19 38 1 1 1 24 1 NA NA NA NA NA NA "262370936" 1 1 0 0 1 0 0 0 0.0822187004754358 1.01464919043948 0.198288431061807 9.15588418618012 0.83922276510508 "1" 0.112094395280236 "0" 1
NA NA NA NA NA NA NA NA NA 0 1996-01-01 7554 4252 8574 1005 -14 1019 291 3164 NA NA NA NA NA NA NA NA 19 19 19 38 1 1 1 24 1 NA NA NA NA NA NA "262370936" 1 1 0 0 1 0 0 0 0.085126207013383 1.01393034825871 0.267999322378452 9.05648964715792 0.883827117462531 "1" 0.115472637541575 "0" 1
NA NA NA NA NA NA NA NA NA 0 1997-01-01 10290 4478 8164 826 4 822 291 3438 NA NA NA NA NA NA NA NA 19 19 19 38 1 1 1 24 1 NA NA NA NA NA NA "262370936" 1 1 0 0 1 0 0 0 0.055931744312026 0.995157384987893 0.232800650054171 9.00748952392973 0.847376371132951 "1" 0.11414817232376 "0" 1
NA NA NA NA NA NA NA NA NA 0 1995-01-01 34089 18158 84424 1838 -1738 3576 448 17481 NA NA NA NA NA NA NA NA 65 65 65 29 0 2 2 30 1 NA NA NA NA NA NA "262390736" 0 0 0 0 1 0 0 0 0.0351790533427757 1.9455930359086 0.334583803854767 11.3436070003509 0.83922276510508 "1" 0.112094395280236 "0" 0
NA NA NA NA NA NA NA NA NA 0 1996-01-01 39037 20231 69342 4016 172 3844 356 19660 NA NA NA NA NA NA NA NA 65 65 65 29 0 2 2 30 1 NA NA NA NA NA NA "262390736" 0 0 0 0 1 0 0 0 0.0677600053992036 0.957171314741036 0.331713572248093 11.1468060622035 0.883827117462531 "1" 0.115472637541575 "0" 0
NA NA NA NA NA NA NA NA NA 0 1997-01-01 44428 22031 86711 1081 -2871 3952 359 21223 NA NA NA NA NA NA NA NA 65 65 65 29 0 2 2 30 1 NA NA NA NA NA NA "262390736" 0 0 0 0 1 0 0 0 0.0162656675544321 3.65587419056429 0.319339743300381 11.3703360289999 0.847376371132951 "1" 0.11414817232376 "0" 0
NA NA NA NA NA NA NA NA NA 0 1995-01-01 4699 746 8357 749 684 65 0 738 NA NA NA NA NA NA NA NA 120 120 120 39 0 2 2 32 1 NA NA NA NA NA NA "262500730" 0 0 0 0 1 0 0 0 0.137557392102847 0.0867823765020027 0.135537190082645 9.03085479000144 0.83922276510508 "0" 0.112094395280236 "0" 0
NA NA NA NA NA NA NA NA NA 0 1996-01-01 5173 655 8826 525 475 50 0 647 NA NA NA NA NA NA NA NA 120 120 120 39 0 2 2 32 1 NA NA NA NA NA NA "262500730" 0 0 0 0 1 0 0 0 0.0900823610157859 0.0952380952380952 0.111015785861359 9.08545718982949 0.883827117462531 "0" 0.115472637541575 "1" 0
NA NA NA NA NA NA NA NA NA 0 1997-01-01 4919 727 7750 193 138 55 0 590 NA NA NA NA NA NA NA NA 120 120 120 39 0 2 2 32 1 NA NA NA NA NA NA "262500730" 0 0 0 0 1 0 0 0 0.0341834927382218 0.284974093264249 0.104498760184201 8.95544812234739 0.847376371132951 "0" 0.11414817232376 "1" 0
NA NA NA NA NA NA NA NA NA 1 1995-01-01 55964 14912 83938 10168 5871 4297 39 5650 NA NA NA NA NA NA NA NA 240 255 266 38 0 2 2 38 1 NA NA NA NA NA NA "262750368" 0 0 1 0 0 0 1 0 0.143461820644506 0.422600314712825 0.0797166883006942 11.337833710061 0.83922276510508 "0" 0.112094395280236 "1" 0
NA NA NA NA NA NA NA NA NA 1 1996-01-01 56173 20956 100509 12440 7787 4653 274 6950 NA NA NA NA NA NA NA NA 240 255 266 38 0 2 2 38 1 NA NA NA NA NA NA "262750368" 0 0 1 0 0 0 1 0 0.16128823140453 0.37403536977492 0.0901087787991547 11.5180025547105 0.883827117462531 "0" 0.115472637541575 "1" 0
NA NA NA NA NA NA NA NA NA 1 1997-01-01 56686 22932 92185 12118 7132 4986 213 9671 NA NA NA NA NA NA NA NA 240 255 266 38 0 2 2 38 1 NA NA NA NA NA NA "262750368" 0 0 1 0 0 0 1 0 0.152201763420332 0.41145403531936 0.121467507347585 11.4315527065045 0.847376371132951 "0" 0.11414817232376 "0" 0
NA NA NA NA NA NA NA NA NA 0 1995-01-01 NA NA 4038 NA NA NA NA NA NA NA NA NA NA NA NA NA 27 27 40 19 1 1 1 19 1 NA NA NA NA NA NA "262820758" 1 1 0 0 1 0 0 0 NA NA NA 8.30350479887278 0.83922276510508 NA 0.112094395280236 NA 1
NA NA NA NA NA NA NA NA NA 0 1996-01-01 NA NA 3884 NA NA NA NA NA NA NA NA NA NA NA NA NA 27 27 40 19 1 1 1 19 1 NA NA NA NA NA NA "262820758" 1 1 0 0 1 0 0 0 NA NA NA 8.26462082941122 0.883827117462531 NA 0.115472637541575 NA 1
NA NA NA NA NA NA NA NA NA 0 1997-01-01 NA NA 2580 NA NA NA NA NA NA NA NA NA NA NA NA NA 27 27 40 19 1 1 1 19 1 NA NA NA NA NA NA "262820758" 1 1 0 0 1 0 0 0 NA NA NA 7.85554467791566 0.847376371132951 NA 0.11414817232376 NA 1
NA NA NA NA NA NA NA NA NA 0 1995-01-01 8399 13519 26727 3754 2500 1254 4313 9206 NA NA NA NA NA NA NA NA 60 61 67 84 0 2 2 84 1 NA NA NA NA NA NA "262930176" 0 0 0 0 1 0 0 0 0.171274751345926 0.33404368673415 0.420020074824345 10.1934295693888 0.83922276510508 "0" 0.112094395280236 "0" 0
NA NA NA NA NA NA NA NA NA 0 1996-01-01 10181 14022 26112 344 -692 1036 4235 9786 NA NA NA NA NA NA NA NA 60 61 67 84 0 2 2 84 1 NA NA NA NA NA NA "262930176" 0 0 0 0 1 0 0 0 0.0142131140767673 3.01162790697674 0.404330041730364 10.1701502577638 0.883827117462531 "1" 0.115472637541575 "0" 0
NA NA NA NA NA NA NA NA NA 0 1997-01-01 10463 13928 23663 1722 542 1180 3475 10452 NA NA NA NA NA NA NA NA 60 61 67 84 0 2 2 84 1 NA NA NA NA NA NA "262930176" 0 0 0 0 1 0 0 0 0.0705998114058464 0.685249709639954 0.428518715919807 10.0716679257751 0.847376371132951 "0" 0.11414817232376 "0" 0
NA NA NA NA NA NA NA NA NA 1 1995-01-01 22443 8065 39907 2222 -363 2585 882 7094 NA NA NA NA NA NA NA NA 154 152 153 76 0 2 2 69 1 NA NA NA NA NA NA "263700115" 0 0 0 0 0 0 0 1 0.0728333551855251 1.16336633663366 0.232529172676019 10.5943070260869 0.83922276510508 "1" 0.112094395280236 "0" 0
NA NA NA NA NA NA NA NA NA 1 1996-01-01 20776 7633 41409 1936 344 1592 911 6173 NA NA NA NA NA NA NA NA 154 152 153 76 0 2 2 69 1 NA NA NA NA NA NA "263700115" 0 0 0 0 0 0 0 1 0.0681474180717378 0.822314049586777 0.217290295328945 10.6312535274917 0.883827117462531 "0" 0.115472637541575 "0" 0
NA NA NA NA NA NA NA NA NA 1 1997-01-01 19886 6424 41126 1689 371 1318 763 5482 NA NA NA NA NA NA NA NA 154 152 153 76 0 2 2 69 1 NA NA NA NA NA NA "263700115" 0 0 0 0 0 0 0 1 0.0641961231470924 0.780343398460628 0.208361839604713 10.6243958038815 0.847376371132951 "0" 0.11414817232376 "0" 0
NA NA NA NA NA NA NA NA NA 0 1995-01-01 3229 1330 8210 257 127 130 76 1213 NA NA NA NA NA NA NA NA 25 25 25 34 0 2 2 34 1 NA NA NA NA NA NA "264200115" 0 0 0 0 0 0 1 0 0.0563720114060101 0.505836575875486 0.266067119982452 9.01310820244647 0.83922276510508 "0" 0.112094395280236 "0" 0
NA NA NA NA NA NA NA NA NA 0 1996-01-01 3079 1467 7360 472 363 109 372 1080 NA NA NA NA NA NA NA NA 25 25 25 34 0 2 2 34 1 NA NA NA NA NA NA "264200115" 0 0 0 0 0 0 1 0 0.103827540695117 0.230932203389831 0.237571491421029 8.90381521172292 0.883827117462531 "0" 0.115472637541575 "0" 0
NA NA NA NA NA NA NA NA NA 0 1997-01-01 3531 1449 7734 248 118 130 275 1174 NA NA NA NA NA NA NA NA 25 25 25 34 0 2 2 34 1 NA NA NA NA NA NA "264200115" 0 0 0 0 0 0 1 0 0.0497991967871486 0.524193548387097 0.23574297188755 8.95338147216724 0.847376371132951 "0" 0.11414817232376 "0" 0
NA NA NA NA NA NA NA NA NA 0 1995-01-01 7079 2322 8974 564 205 359 170 1728 NA NA NA NA NA NA NA NA 34 36 38 59 0 2 1 57 1 NA NA NA NA NA NA "264440117" 0 0 0 0 0 0 0 1 0.0599936177002447 0.636524822695035 0.183810232953941 9.10208678653593 0.83922276510508 "0" 0.112094395280236 "0" 0
NA NA NA NA NA NA NA NA NA 0 1996-01-01 7750 2124 10473 956 695 261 132 1582 NA NA NA NA NA NA NA NA 34 36 38 59 0 2 1 57 1 NA NA NA NA NA NA "264440117" 0 0 0 0 0 0 0 1 0.0968199311322666 0.273012552301255 0.160218756329755 9.25655579577315 0.883827117462531 "0" 0.115472637541575 "0" 0
NA NA NA NA NA NA NA NA NA 0 1997-01-01 7851 3215 11222 395 46 349 599 1569 NA NA NA NA NA NA NA NA 34 36 38 59 0 2 1 57 1 NA NA NA NA NA NA "264440117" 0 0 0 0 0 0 0 1 0.0356949213808061 0.883544303797468 0.141785649737936 9.32563141631092 0.847376371132951 "1" 0.11414817232376 "0" 0
NA NA NA NA NA NA NA NA NA 0 1995-01-01 NA NA 3500 NA NA NA NA NA NA NA NA NA NA NA NA NA 19 19 19 19 0 2 2 19 1 NA NA NA NA NA NA "264530941" 0 0 0 0 1 0 0 0 NA NA NA 8.1605182474775 0.83922276510508 NA 0.112094395280236 NA 0
NA NA NA NA NA NA NA NA NA 0 1996-01-01 2100 523 3522 151 -25 176 50 416 NA NA NA NA NA NA NA NA 19 19 19 19 0 2 2 19 1 NA NA NA NA NA NA "264530941" 0 0 0 0 1 0 0 0 0.0575676706061761 1.16556291390728 0.158597026305757 8.16678428905615 0.883827117462531 "1" 0.115472637541575 "0" 0
NA NA NA NA NA NA NA NA NA 0 1997-01-01 2248 604 3585 171 7 164 91 456 NA NA NA NA NA NA NA NA 19 19 19 19 0 2 2 19 1 NA NA NA NA NA NA "264530941" 0 0 0 0 1 0 0 0 0.0599579242636746 0.95906432748538 0.159887798036466 8.18451375303372 0.847376371132951 "1" 0.11414817232376 "0" 0
NA NA NA NA NA NA NA NA NA 1 1995-01-01 185675 63550 350320 50299 41766 8533 0 60808 NA NA NA NA NA NA NA NA 913 912 1109 36 0 2 2 36 1 NA NA NA NA NA NA "264970733" 0 0 0 0 0 1 0 0 0.201821647106029 0.169645519791646 0.243988363928177 12.7666023014753 0.83922276510508 "0" 0.112094395280236 "0" 0
NA NA NA NA NA NA NA NA NA 1 1996-01-01 200068 56642 359418 28089 20985 7104 0 54188 NA NA NA NA NA NA NA NA 913 912 1109 36 0 2 2 36 1 NA NA NA NA NA NA "264970733" 0 0 0 0 0 1 0 0 0.109419188968096 0.252910391968386 0.211086439951696 12.7922413355499 0.883827117462531 "0" 0.115472637541575 "0" 0
NA NA NA NA NA NA NA NA NA 1 1997-01-01 226789 48653 396119 8122 1489 6633 0 44886 NA NA NA NA NA NA NA NA 913 912 1109 36 0 2 2 36 1 NA NA NA NA NA NA "264970733" 0 0 0 0 0 1 0 0 0.029487151560038 0.816670770746122 0.162959897183436 12.8894699501445 0.847376371132951 "0" 0.11414817232376 "0" 0
NA NA NA NA NA NA NA NA NA 0 1995-01-01 4092 1152 7589 773 710 63 31 1118 NA NA NA NA NA NA NA NA 31 31 32 24 0 2 2 25 1 NA NA NA NA NA NA "265160367" 0 0 0 0 1 0 0 0 0.147406559877956 0.0815006468305304 0.213196033562166 8.93445510940391 0.83922276510508 "0" 0.112094395280236 "0" 0
NA NA NA NA NA NA NA NA NA 0 1996-01-01 3198 1301 7418 883 837 46 37 1261 NA NA NA NA NA NA NA NA 31 31 32 24 0 2 2 25 1 NA NA NA NA NA NA "265160367" 0 0 0 0 1 0 0 0 0.196265836852634 0.0520951302378256 0.280284507668371 8.91166475804954 0.883827117462531 "0" 0.115472637541575 "0" 0
NA NA NA NA NA NA NA NA NA 0 1997-01-01 3782 1374 7056 626 606 20 37 1318 NA NA NA NA NA NA NA NA 31 31 32 24 0 2 2 25 1 NA NA NA NA NA NA "265160367" 0 0 0 0 1 0 0 0 0.121411947245927 0.0319488817891374 0.255624515128006 8.86163359768663 0.847376371132951 "0" 0.11414817232376 "0" 0
NA NA NA NA NA NA NA NA NA 0 1995-01-01 NA NA 5000 NA NA NA NA NA NA NA NA NA NA NA NA NA 24 20 21 4 0 2 2 40 1 NA NA NA NA NA NA "265500141" 0 0 0 0 1 0 0 0 NA NA NA 8.51719319141624 0.83922276510508 NA 0.112094395280236 NA 0
