"identif" "d17_1" "d17_2" "d17_3" "d17_4" "d17_5" "dip89" "dip90" "dip91" "eta92" "isgru" "anno" "aco" "aim" "sales" "util" "utiln" "of" "imim" "imte" "ind92" "nonotten" "avrebacc" "dip92" "dip93" "dip94" "eta95" "ind95" "dip95" "dip96" "dip97" "eta98" "desi" "chie" "paga" "eta98n" "ind98" "dip98" "dip99" "dip00" "eta01" "eta01n" "ind01" "razd" "raz01d" "duacq" "dusco" "dupav1" "dupav2" "dupav3" "dupav4" "roa" "ofut" "quoimm" "lsales" "pofut" "duofut" "pquoimm" "dimm" "desi01" "persist" "perdesi"
1829310415 NA NA NA NA NA NA NA NA NA 0 "2000-01-01" 868 316 1790 434 424 10 31 267 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 14 14 15 14 14 1 0 0 0 0 0 0 1 0 0.366554054054054 0.0230414746543779 0.225506756756757 7.4899708988348 0.632456223065049 0 0.100114425048501 0 0 0 0
1829790186 NA NA NA NA NA NA NA NA NA 0 "1998-01-01" 771 768 2958 63 -4 67 27 354 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 14 14 14 18 18 1 0 0 0 0 1 0 0 0 0.0409356725146199 1.06349206349206 0.230019493177388 7.99226864327075 0.682926829268293 1 0.0995614662892028 0 0 0 0
1829790186 NA NA NA NA NA NA NA NA NA 0 "1999-01-01" 755 662 2393 119 57 62 21 254 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 14 14 14 18 18 1 0 0 0 0 1 0 0 0 0.0839802399435427 0.521008403361345 0.179251940719831 7.78030308790837 0.598704696626315 0 0.100247520197656 0 0 0 0
1829790186 NA NA NA NA NA NA NA NA NA 0 "2000-01-01" 788 618 2950 87 42 45 11 217 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 14 14 14 18 18 1 0 0 0 0 1 0 0 0 0.061877667140825 0.517241379310345 0.154338549075391 7.98956044933387 0.632456223065049 0 0.100114425048501 0 0 0 0
1830520606 NA NA NA NA NA NA NA NA NA 0 "1998-01-01" 1167.70904884133 142.542104148698 5401.10625067785 48.5469485144124 17.0430776699537 31.5038708444587 40.8000950280694 101.742009120629 NA NA NA NA NA NA NA NA NA NA NA NA 1 1 NA NA NA 17 16 17 4 3 1 1 1 0 0 1 0 0 0 0.037051635790304 0.648936170212757 0.0776507686243595 8.59435907280781 0.682926829268293 0 0.0995614662892028 1 1 0 0
1830520606 NA NA NA NA NA NA NA NA NA 0 "1999-01-01" 1495.65917976315 294.380432481007 6432.98713505864 68.6887675789009 19.1089052663102 49.5798623125907 82.6331038543178 206.066302736705 NA NA NA NA NA NA NA NA NA NA NA NA 1 1 NA NA NA 17 16 17 4 3 1 1 1 0 0 1 0 0 0 0.0383727639930751 0.721804511278204 0.115118291979227 8.76919427157357 0.598704696626315 1 0.100247520197656 0 1 0 0
1830520606 NA NA NA NA NA NA NA NA NA 0 "2000-01-01" 1092 535 4690 70 21 49 312 215 NA NA NA NA NA NA NA NA NA NA NA NA 1 1 NA NA NA 17 16 17 4 3 1 1 1 0 0 1 0 0 0 0.0430239704978488 0.7 0.132145052243393 8.45318786144033 0.632456223065049 1 0.100114425048501 0 1 0 0
1831820352 NA NA NA NA NA NA NA NA NA 0 "1998-01-01" 2871.50035893754 1773.5129914733 4707.50463520067 240.152458076611 135.828164460535 104.324293616076 3.61519829362641 771.586607239693 NA NA NA NA NA NA NA NA NA NA NA NA 1 2 1 NA NA 15 16 17 8 8 1 0 0 0 0 0 0 1 0 0.051701134089393 0.434408602150537 0.166110740493662 8.45691324517249 0.682926829268293 0 0.0995614662892028 0 1 0 0
1831820352 NA NA NA NA NA NA NA NA NA 0 "1999-01-01" 2056.53137217434 1794.17126743688 4244.2427967174 222.592923507569 112.071147102419 110.52177640515 2.58228449544743 797.409452194167 NA NA NA NA NA NA NA NA NA NA NA NA 1 2 1 NA NA 15 16 17 8 8 1 0 0 0 0 0 0 1 0 0.0578057939914163 0.496519721577726 0.207081545064378 8.35331870750309 0.598704696626315 0 0.100247520197656 0 1 0 0
1831820352 NA NA NA NA NA NA NA NA NA 0 "2000-01-01" 1942 1851 5053 278 155 123 2 781 NA NA NA NA NA NA NA NA NA NA NA NA 1 2 1 NA NA 15 16 17 8 8 1 0 0 0 0 0 0 1 0 0.0732929079883997 0.442446043165468 0.205905615607698 8.52773740529191 0.632456223065049 0 0.100114425048501 0 1 0 0
1834590051 NA NA NA NA NA NA NA NA NA 1 "1998-01-01" 759 207 1467 60 25 35 11 142 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 12 12 12 16 16 1 0 0 0 0 1 0 0 0 0.062111801242236 0.583333333333333 0.146997929606625 7.29097477814298 0.682926829268293 0 0.0995614662892028 0 0 0 0
1834590051 NA NA NA NA NA NA NA NA NA 1 "1999-01-01" 849 236 2019 54 25 29 24 158 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 12 12 12 16 16 1 0 0 0 0 1 0 0 0 0.0497695852534562 0.537037037037037 0.145622119815668 7.61035761831284 0.598704696626315 0 0.100247520197656 0 0 0 0
1834590051 NA NA NA NA NA NA NA NA NA 1 "2000-01-01" 1024 216 2149 129 88 41 21 141 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 12 12 12 16 16 1 0 0 0 0 1 0 0 0 0.104032258064516 0.317829457364341 0.113709677419355 7.67275789664251 0.632456223065049 0 0.100114425048501 0 0 0 0
1834600842 NA NA NA NA NA NA NA NA NA 0 "1998-01-01" 3695 4162 4135 1552 1506 46 16 3846 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 45 65 80 8 NA 1 0 0 0 0 0 1 0 0 0.197530864197531 0.029639175257732 0.489499809087438 8.32724260745779 0.682926829268293 0 0.0995614662892028 0 0 0 0
1834600842 NA NA NA NA NA NA NA NA NA 0 "1999-01-01" 4876.26200271656 7033.1640489188 5813.70293140936 1316.37033574863 1197.82362790313 118.546707845497 52.7088314129744 6709.52451052797 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 45 65 80 8 NA 1 0 0 0 0 0 1 0 0 0.110531803131509 0.0900557423896052 0.563379333431996 8.66797298442458 0.598704696626315 0 0.100247520197656 0 0 0 0
1834600842 NA NA NA NA NA NA NA NA NA 0 "2000-01-01" 5276.14720467703 8000.56708310308 7027.50647017203 1298.39812887665 1097.42886012798 200.969268748677 308.440668398519 7421.07950492442 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 45 65 80 8 NA 1 0 0 0 0 0 1 0 0 0.0977951397260767 0.15478246947456 0.558954523240346 8.85758722347354 0.632456223065049 0 0.100114425048501 0 0 0 0
1835650250 NA NA NA NA NA NA NA NA NA 1 "1998-01-01" 3047 529 487 36 16 20 23 205 NA NA NA NA NA NA NA NA NA NA NA NA 1 2 2 NA NA 20 20 20 13 13 1 0 0 0 0 0 1 0 0 0.0100671140939597 0.555555555555556 0.0573266219239374 6.18826412308259 0.682926829268293 0 0.0995614662892028 1 1 0 0
1835650250 NA NA NA NA NA NA NA NA NA 1 "1999-01-01" 5290 787 4540 36 19 17 33 458 NA NA NA NA NA NA NA NA NA NA NA NA 1 2 2 NA NA 20 20 20 13 13 1 0 0 0 0 0 1 0 0 0.0059239756458779 0.472222222222222 0.0753661346058911 8.42068229103539 0.598704696626315 0 0.100247520197656 1 1 0 0
1835650250 NA NA NA NA NA NA NA NA NA 1 "2000-01-01" 8522 811 4691 34 23 11 39 476 NA NA NA NA NA NA NA NA NA NA NA NA 1 2 2 NA NA 20 20 20 13 13 1 0 0 0 0 0 1 0 0 0.00364298724954463 0.323529411764706 0.0510018214936248 8.45340105832846 0.632456223065049 0 0.100114425048501 1 1 0 0
1835661215 NA NA NA NA NA NA NA NA NA 0 "1998-01-01" 1752.87872300867 226.739229033141 3628.57776807986 60.9892938484819 17.0207310963864 43.9685627520955 51.1210270261895 106.033047044059 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 22 22 24 28 3 1 0 0 0 0 0 0 1 0 0.0308086182920176 0.72092264031337 0.0535623790109069 8.19659605105841 0.682926829268293 1 0.0995614662892028 1 0 0 0
1835661215 NA NA NA NA NA NA NA NA NA 0 "1999-01-01" 2406 290 4098 112 75 37 123 97 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 22 22 24 28 3 1 0 0 0 0 0 0 1 0 0.0415430267062315 0.330357142857143 0.0359792284866469 8.31825432879885 0.598704696626315 0 0.100247520197656 1 0 0 0
1835661215 NA NA NA NA NA NA NA NA NA 0 "2000-01-01" 2139 396 4264 14 -38 52 170 160 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 22 22 24 28 3 1 0 0 0 0 0 0 1 0 0.00552268244575937 3.71428571428571 0.0631163708086785 8.35796296584568 0.632456223065049 1 0.100114425048501 1 0 0 0
1837150167 NA NA NA NA NA NA NA NA NA 0 "1998-01-01" 1973.02936573928 308.808563888301 3345.63845021614 121.162878111007 86.7247641083113 34.4381140026959 0.991597246251814 307.811802073058 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 28 28 28 27 NA 1 0 0 0 0 1 0 0 0 0.053098809752357 0.28422991051058 0.134896435051939 8.11541282137977 0.682926829268293 0 0.0995614662892028 0 0 0 0
1837150167 NA NA NA NA NA NA NA NA NA 0 "1999-01-01" 1614.08161465085 291.409364396494 3008.40978530887 270.858902942255 240.181325951443 30.6775769908122 4.54482071198748 286.859379115516 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 28 28 28 27 NA 1 0 0 0 0 1 0 0 0 0.142146515475855 0.113260360496079 0.150543551383766 8.00916690760913 0.598704696626315 0 0.100247520197656 0 0 0 0
1837150167 NA NA NA NA NA NA NA NA NA 0 "2000-01-01" 1955.38343206268 29.7231367526223 2864.71443548679 212.63461913886 197.192725188119 15.4418939507403 3.24334932628198 26.4746228573494 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 28 28 28 27 NA 1 0 0 0 0 1 0 0 0 0.107114964243839 0.0726217302397786 0.0133366254856279 7.96022395070355 0.632456223065049 0 0.100114425048501 1 0 0 0
1837410272 NA NA NA NA NA NA NA NA NA 0 "2000-01-01" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 13 13 13 15 16 1 0 0 0 0 1 0 0 0 NA NA NA NA 0.632456223065049 NA 0.100114425048501 NA 0 0 0
1838180312 NA NA NA NA NA NA NA NA NA 1 "1998-01-01" 13097.3469609094 9135.08963109484 26583.069509934 277.337354811053 -130.147138570552 407.484493381605 74.8862503679755 8661.49865462978 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 291 288 322 7 7 1 0 0 0 0 0 0 0 1 0.0124744471287864 1.46927374301677 0.389588366474633 10.1880298075385 0.682926829268293 1 0.0995614662892028 0 0 0 0
1838180312 NA NA NA NA NA NA NA NA NA 1 "1999-01-01" 11945.1316190407 8578.86555077546 23200.793277797 878.493185351219 418.846545161576 459.646640189643 133.762336864177 8025.22375495153 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 291 288 322 7 7 1 0 0 0 0 0 0 0 1 0.0428032209360847 0.523221634332744 0.391016607951686 10.0519417500783 0.598704696626315 0 0.100247520197656 0 0 0 0
1838180312 NA NA NA NA NA NA NA NA NA 1 "2000-01-01" 18678 10595 22238 -1347 -2000 653 308 9869 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 291 288 322 7 7 1 0 0 0 0 0 0 0 1 -0.0460150992382059 -0.484780994803267 0.337136610528473 10.0095578162632 0.632456223065049 0 0.100114425048501 0 0 0 0
1839710166 NA NA NA NA NA NA NA NA NA 0 "1998-01-01" 2727.92534099067 810.320874671404 5632.99539836903 1155.83054016227 1155.31408326318 0.516456899089486 13.4278793763266 779.849917625125 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 20 20 20 26 27 1 0 0 0 0 0 1 0 0 0.326667639760619 0.000446827524575514 0.220405780178076 8.63639662198847 0.682926829268293 0 0.0995614662892028 0 0 0 0
1839710166 NA NA NA NA NA NA NA NA NA 0 "1999-01-01" 3397.76993910973 1054.08853104164 6200.58153046837 1371.70952398168 1371.70952398168 0 18.5924483672215 1014.83780671084 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 20 20 20 26 27 1 0 0 0 0 0 1 0 0 0.308120649651972 0 0.227958236658933 8.73239836187152 0.598704696626315 0 0.100247520197656 0 0 0 0
1839710166 NA NA NA NA NA NA NA NA NA 0 "2000-01-01" 3878 1319 6833 1139 1139 0 172 1129 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 20 20 20 26 27 1 0 0 0 0 0 1 0 0 0.219164902828555 0 0.217240715797576 8.82951909478078 0.632456223065049 0 0.100114425048501 0 0 0 0
1840320245 NA NA NA NA NA NA NA NA NA 0 "1998-01-01" 860 3314 1746 356 174 182 7 3305 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 13 13 13 5 16 1 0 0 0 0 1 0 0 0 0.0852898897939626 0.51123595505618 0.791806420699569 7.46508273639955 0.682926829268293 0 0.0995614662892028 0 0 0 0
1840320245 NA NA NA NA NA NA NA NA NA 0 "1999-01-01" 623 3042 1648 338 231 107 6 3034 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 13 13 13 5 16 1 0 0 0 0 1 0 0 0 0.0922237380627558 0.316568047337278 0.827830832196453 7.40731771046942 0.598704696626315 0 0.100247520197656 0 0 0 0
1840320245 NA NA NA NA NA NA NA NA NA 0 "2000-01-01" 757 5610 1844 498 372 126 6 5601 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 13 13 13 5 16 1 0 0 0 0 1 0 0 0 0.0782158002198838 0.253012048192771 0.879692162713994 7.51969240411654 0.632456223065049 0 0.100114425048501 0 0 0 0
1841200164 NA NA NA NA NA NA NA NA NA 0 "1998-01-01" 2795 358 3426 416 416 0 7 351 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 17 17 17 27 27 1 0 0 0 0 1 0 0 0 0.131937836980653 0 0.111322549952426 8.13914867888407 0.682926829268293 0 0.0995614662892028 0 0 0 0
1841200164 NA NA NA NA NA NA NA NA NA 0 "1999-01-01" 3071 430 2820 442 442 0 6 424 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 17 17 17 27 27 1 0 0 0 0 1 0 0 0 0.126249642959155 0 0.121108254784347 7.94449216393216 0.598704696626315 0 0.100247520197656 0 0 0 0
1841200164 NA NA NA NA NA NA NA NA NA 0 "2000-01-01" 3214 550 3493 222 222 0 13 537 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 17 17 17 27 27 1 0 0 0 0 1 0 0 0 0.0589798087141339 0 0.142667375132837 8.15851624480683 0.632456223065049 0 0.100114425048501 0 0 0 0
1842880056 NA NA NA NA NA NA NA NA NA 0 "1998-01-01" 1973 553 3007 196 61 135 33 520 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 2 NA NA 22 27 29 17 16 1 0 0 1 0 0 1 0 0 0.0775930324623911 0.688775510204082 0.205859065716548 8.00869818298853 0.682926829268293 1 0.0995614662892028 0 0 0 0
1842880056 NA NA NA NA NA NA NA NA NA 0 "1999-01-01" 1916 522 2922 141 44 97 13 509 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 2 NA NA 22 27 29 17 16 1 0 0 1 0 0 1 0 0 0.0578342904019688 0.687943262411348 0.208777686628384 7.98002359231065 0.598704696626315 1 0.100247520197656 0 0 0 0
1842880056 NA NA NA NA NA NA NA NA NA 0 "2000-01-01" 2331 712 3263 170 57 113 712 0 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 2 NA NA 22 27 29 17 16 1 0 0 1 0 0 1 0 0 0.0558659217877095 0.664705882352941 0 8.09040229659332 0.632456223065049 1 0.100114425048501 1 0 0 0
1846210291 NA NA NA NA NA NA NA NA NA 0 "1998-01-01" 11275.8034778208 3340.95968020989 25042.4785799501 923.424935572002 714.77634833985 208.648587232153 42.3494657253379 3236.11892969472 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 99 114 119 18 18 1 0 0 0 0 0 0 1 0 0.0631757472970108 0.225950782997763 0.221397781075542 10.1283288051376 0.682926829268293 0 0.0995614662892028 0 0 0 0
1846210291 NA NA NA NA NA NA NA NA NA 0 "1999-01-01" 13898.8880682963 5454.81776818316 28214.5568541577 795.343624597812 621.814106503745 173.529518094067 83.1495607534073 5312.27566403446 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 99 114 119 18 18 1 0 0 0 0 0 0 1 0 0.0410951593104554 0.218181818181817 0.274483641991781 10.2475933242426 0.598704696626315 0 0.100247520197656 0 0 0 0
1846210291 NA NA NA NA NA NA NA NA NA 0 "2000-01-01" 17676 13439 32872 977 734 243 81 13292 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 99 114 119 18 18 1 0 0 0 0 0 0 1 0 0.0313996464727623 0.248720573183214 0.42718945846055 10.4003765105632 0.632456223065049 0 0.100114425048501 0 0 0 0
1846410024 NA NA NA NA NA NA NA NA NA 0 "1998-01-01" 3719 541 6005 556 418 138 87 388 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 61 67 73 24 24 1 0 0 0 0 0 0 0 1 0.130516431924883 0.248201438848921 0.0910798122065728 8.70034773451408 0.682926829268293 0 0.0995614662892028 1 0 0 0
1846410024 NA NA NA NA NA NA NA NA NA 0 "1999-01-01" 3786 532 6129 539 442 97 81 383 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 61 67 73 24 24 1 0 0 0 0 0 0 0 1 0.124826308476146 0.179962894248609 0.0886984715145901 8.72078688348573 0.598704696626315 0 0.100247520197656 1 0 0 0
1846410024 NA NA NA NA NA NA NA NA NA 0 "2000-01-01" 4359 661 7233 560 447 113 78 444 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 61 67 73 24 24 1 0 0 0 0 0 0 0 1 0.111553784860558 0.201785714285714 0.0884462151394422 8.88640916684928 0.632456223065049 0 0.100114425048501 1 0 0 0
1847750147 NA NA NA NA NA NA NA NA NA 0 "1998-01-01" 3116 3147 2069 -435 -789 354 11 2788 NA NA NA NA NA NA NA NA NA NA NA NA 1 2 2 NA NA 35 34 34 12 12 1 0 0 0 0 1 0 0 0 -0.0694555324924158 -0.813793103448276 0.44515407951461 7.63482067774554 0.682926829268293 0 0.0995614662892028 0 1 0 1
1847750147 NA NA NA NA NA NA NA NA NA 0 "1999-01-01" 3870 2783 2861 -158 -432 274 18 2703 NA NA NA NA NA NA NA NA NA NA NA NA 1 2 2 NA NA 35 34 34 12 12 1 0 0 0 0 1 0 0 0 -0.0237486848038479 -1.73417721518987 0.406282879903803 7.95892649305011 0.598704696626315 0 0.100247520197656 0 1 0 1
1847750147 NA NA NA NA NA NA NA NA NA 0 "2000-01-01" 3814.55017843586 2647.41640215466 3713.33622531982 239.29095632324 -63.4844654929323 302.775421816172 7.55329163804635 2568.41065037417 NA NA NA NA NA NA NA NA NA NA NA NA 1 2 2 NA NA 35 34 34 12 12 1 0 0 0 0 1 0 0 0 0.037030670669512 1.26530240201463 0.397465789762636 8.2196860036243 0.632456223065049 1 0.100114425048501 0 1 0 1
1848160494 NA NA NA NA NA NA NA NA NA 0 "1998-01-01" 5313 484 11322 389 142 247 0 134 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 14 15 15 20 19 1 0 0 0 0 1 0 0 0 0.0671036743143005 0.634961439588689 0.0231154045195791 9.3345030145966 0.682926829268293 0 0.0995614662892028 1 0 0 0
1848160494 NA NA NA NA NA NA NA NA NA 0 "1999-01-01" 6300 485 7589 351 145 206 4 131 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 14 15 15 20 19 1 0 0 0 0 1 0 0 0 0.0517317612380251 0.586894586894587 0.01930729550479 8.93445510940391 0.598704696626315 0 0.100247520197656 1 0 0 0
1848160494 NA NA NA NA NA NA NA NA NA 0 "2000-01-01" 7784.2447127725 435.747031663972 9972.44355177739 580.00168055075 315.350161392781 264.651519157969 2.8810548115707 108.289040268144 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 14 15 15 20 19 1 0 0 0 0 1 0 0 0 0.0705598860173201 0.456294400572538 0.0131738624118981 9.20758092337521 0.632456223065049 0 0.100114425048501 1 0 0 0
1850070375 NA NA NA NA NA NA NA NA NA 0 "1998-01-01" 28867 7035 28867 1278 -129 1407 7 6855 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 220 225 230 39 13 1 0 0 0 0 0 1 0 0 0.0355969026795165 1.10093896713615 0.190936438081444 10.2704543531599 0.682926829268293 1 0.0995614662892028 0 0 0 0
1850070375 NA NA NA NA NA NA NA NA NA 0 "1999-01-01" 28763 6569 30897 -2301 -3407 1106 5 6386 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 220 225 230 39 13 1 0 0 0 0 0 1 0 0 -0.0651250990603419 -0.480660582355498 0.180742669534699 10.3384143707939 0.598704696626315 0 0.100247520197656 0 0 0 0
1850070375 NA NA NA NA NA NA NA NA NA 0 "2000-01-01" 30379 6041 30566 843 -358 1201 6 5980 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 220 225 230 39 13 1 0 0 0 0 0 1 0 0 0.0231466227347611 1.42467378410439 0.164195496979681 10.3276435590878 0.632456223065049 1 0.100114425048501 0 0 0 0
1850530650 NA NA NA NA NA NA NA NA NA 0 "1998-01-01" 865 535 2167 78 35 43 13 439 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 20 20 20 9 NA 1 0 0 0 0 1 0 0 0 0.0557142857142857 0.551282051282051 0.313571428571429 7.68109900153636 0.682926829268293 0 0.0995614662892028 0 0 0 0
1850530650 NA NA NA NA NA NA NA NA NA 0 "1999-01-01" 629 786 1765 -23 -59 36 9 764 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 20 20 20 9 NA 1 0 0 0 0 1 0 0 0 -0.0162544169611307 -1.56521739130435 0.539929328621908 7.4759059693674 0.598704696626315 0 0.100247520197656 0 0 0 0
1850530650 NA NA NA NA NA NA NA NA NA 0 "2000-01-01" 634 749 1552 -48 -83 35 9 723 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 20 20 20 9 NA 1 0 0 0 0 1 0 0 0 -0.03470715835141 -0.729166666666667 0.522776572668113 7.34729970074316 0.632456223065049 0 0.100114425048501 0 0 0 0
1850780171 NA NA NA NA NA NA NA NA NA 0 "1998-01-01" 600 53 1359 24 13 11 20 32 NA NA NA NA NA NA NA NA NA NA NA NA 1 2 2 NA NA 11 12 14 18 13 1 0 0 0 0 0 1 0 0 0.0367534456355283 0.458333333333333 0.0490045941807044 7.21450441415114 0.682926829268293 0 0.0995614662892028 1 1 0 0
1850780171 NA NA NA NA NA NA NA NA NA 0 "1999-01-01" 507 28 1218 22 13 9 16 11 NA NA NA NA NA NA NA NA NA NA NA NA 1 2 2 NA NA 11 12 14 18 13 1 0 0 0 0 0 1 0 0 0.0411214953271028 0.409090909090909 0.0205607476635514 7.10496544826984 0.598704696626315 0 0.100247520197656 1 1 0 0
1850780171 NA NA NA NA NA NA NA NA NA 0 "2000-01-01" 447 21 1026 24 17 7 11 10 NA NA NA NA NA NA NA NA NA NA NA NA 1 2 2 NA NA 11 12 14 18 13 1 0 0 0 0 0 1 0 0 0.0512820512820513 0.291666666666667 0.0213675213675214 6.93342302573071 0.632456223065049 0 0.100114425048501 1 1 0 0
1851940410 NA NA NA NA NA NA NA NA NA 0 "2000-01-01" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 10 10 11 14 13 1 0 0 0 0 0 1 0 0 NA NA NA NA 0.632456223065049 NA 0.100114425048501 NA 0 0 0
1851960145 NA NA NA NA NA NA NA NA NA 0 "1998-01-01" 3080.60426593399 229.637416269425 3417.09633470539 164.90641387823 67.057464609791 97.8489492684388 12.0498055539775 217.587610715448 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 24 29 30 11 12 1 0 0 0 0 0 0 1 0 0.0498170314164077 0.593360482271432 0.0657316388362961 8.1365464444909 0.682926829268293 0 0.0995614662892028 1 0 0 0
1851960145 NA NA NA NA NA NA NA NA NA 0 "1999-01-01" 3068 203 3653 154 73 81 16 187 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 24 29 30 11 12 1 0 0 0 0 0 0 1 0 0.0470804035463161 0.525974025974026 0.0571690614490981 8.20330402679528 0.598704696626315 0 0.100247520197656 1 0 0 0
1851960145 NA NA NA NA NA NA NA NA NA 0 "2000-01-01" 3133 203 4540 175 108 67 35 168 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 24 29 30 11 12 1 0 0 0 0 0 0 1 0 0.0524580335731415 0.382857142857143 0.0503597122302158 8.42068229103539 0.632456223065049 0 0.100114425048501 1 0 0 0
1853040251 NA NA NA NA NA NA NA NA NA 0 "1998-01-01" 5085.55108533417 1313.34989438456 8693.00252547424 792.244883203272 735.434624303429 56.8102588998435 23.2405604590269 975.070625480951 NA NA NA NA NA NA NA NA NA NA NA NA 1 2 1 NA NA 36 36 35 15 15 1 0 0 0 0 1 0 0 0 0.123809523809524 0.0717079530638852 0.152380952380952 9.07027367359717 0.682926829268293 0 0.0995614662892028 0 1 0 0
1853040251 NA NA NA NA NA NA NA NA NA 0 "1999-01-01" 5041.65224891157 1185.26858341037 9020.43619949697 1214.19016975938 1180.62047131857 33.5696984408166 30.9874139453692 839.242461020416 NA NA NA NA NA NA NA NA NA NA NA NA 1 2 1 NA NA 36 36 35 15 15 1 0 0 0 0 1 0 0 0 0.194990461972298 0.0276478094427903 0.134776478394294 9.10724797103341 0.598704696626315 0 0.100247520197656 0 1 0 0
1853040251 NA NA NA NA NA NA NA NA NA 0 "2000-01-01" 5826 1334 8607 1071 1058 13 295 805 NA NA NA NA NA NA NA NA NA NA NA NA 1 2 1 NA NA 36 36 35 15 15 1 0 0 0 0 1 0 0 0 0.149581005586592 0.0121381886087768 0.112430167597765 9.06033110464947 0.632456223065049 0 0.100114425048501 0 1 0 0
1853670255 NA NA NA NA NA NA NA NA NA 0 "1998-01-01" 652 190 1795 143 136 7 0 114 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 17 17 17 15 15 1 0 0 0 0 1 0 0 0 0.169833729216152 0.048951048951049 0.135391923990499 7.49276030092238 0.682926829268293 0 0.0995614662892028 0 0 0 0
1853670255 NA NA NA NA NA NA NA NA NA 0 "1999-01-01" 668 206 1344 101 89 12 1 127 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 17 17 17 15 15 1 0 0 0 0 1 0 0 0 0.115560640732265 0.118811881188119 0.145308924485126 7.20340552108309 0.598704696626315 0 0.100247520197656 0 0 0 0
1853670255 NA NA NA NA NA NA NA NA NA 0 "2000-01-01" 475 226 1627 69 13 56 19 133 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 17 17 17 15 15 1 0 0 0 0 1 0 0 0 0.0984308131241084 0.811594202898551 0.189728958630528 7.39449310721904 0.632456223065049 1 0.100114425048501 0 0 0 0
